qid,gt_ans,pred_ans_blip,correctness_blip
279,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
280,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
281,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
282,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
283,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
284,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
285,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
286,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
287,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
288,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
289,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
290,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
291,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
292,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
293,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
294,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
295,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
296,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
297,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
298,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
299,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
300,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
301,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
302,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
303,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
304,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
305,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
306,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
307,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
308,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
309,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
310,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
311,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
312,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
313,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
314,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
315,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
316,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
317,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
318,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
319,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
320,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
321,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
322,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
323,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
324,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
325,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
326,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
327,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
328,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
329,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
330,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
331,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
332,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
333,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
334,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
335,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
336,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
337,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
338,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
339,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
340,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
341,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
342,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
343,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
344,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
345,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
346,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
347,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
348,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
349,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
350,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
351,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
352,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
353,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
354,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
355,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
356,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
357,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
358,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
359,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
360,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
361,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
362,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
363,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
364,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
365,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
366,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
367,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
368,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
369,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
370,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
371,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
372,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
373,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
374,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
375,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
376,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
377,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
378,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
379,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
380,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
381,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
382,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
383,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
384,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
385,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
386,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
387,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
388,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
389,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
390,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
391,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
392,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
393,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption1 and the image1 matches Caption0,1
394,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
395,Image0 matches Caption1 and the image1 matches Caption0,Image0 matches Caption0 and the image1 matches Caption1,0
396,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
397,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption1 and the image1 matches Caption0,0
398,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
399,Image0 matches Caption0 and the image1 matches Caption1,Image0 matches Caption0 and the image1 matches Caption1,1
