qid,gt_ans,pred_ans_blip,correctness_blip
2939,"""Torre Pemex is more rectangular in shape than Torre Mayor.""","""Torre Pemex is more rectangular in shape than Torre Mayor.""",1
2940,"""Polyozellus Multiplex and Pholiota Squarrosa are not both purple.""","""Polyozellus Multiplex and Pholiota Squarrosa are both purple.""",0
2941,"""Yes, the Cenprolid and the Facultad de Ciencias Contables at UNMSM both have flat roofs.""","No, the Cenprolid and the Facultad de Ciencias Contables at UNMSM do not both have flat roofs.",0
2942,"""The $25 Palladium Eagle bullion coin and the 1871 Proof Seated Liberty dollar do not have the same eagle design.""",The $25 Palladium Eagle bullion coin and the 1871 Proof Seated Liberty dollar have the same eagle design.,0
2943,"""Faneuil Hall had more horse-drawn carriages nearby in 1859 than in modern times.""",Faneuil Hall had more horse-drawn carriages nearby in 1859 than in modern times.,0
2944,"""The Chi Lin Nunnary does not have the same amount of foliage and plants at all times.""","""The Chi Lin Nunnary has the same amount of foliage and plants at all times.""",0
2945,"""An upward-curved bow and stern on the ends of Viking ships.""",A downward-curved bow and stern on the ends of Viking ships.,0
2946,"""Yes, both the Thai Royal Lodge in the Parc du Denantou, and the Thai Pavilion at Lisbon in the garden Vasco da Gama are surrounded by gilt columns.""","No, only one of the Thai Royal Lodge in the Parc du Denantou or the Thai Pavilion at Lisbon in the garden Vasco da Gama is surrounded by gilt columns.",0
2947,"""No, the sign above the door of the Alexander Barbers business sometimes changes over time.""","""No, the sign above the door of the Alexander Barbers business always changes over time.""",0
2948,"""The Cevahir Shopping Mall in Istanbul, with its six levels, has more levels than the Kanyon Shopping Mall in Istanbul, which only has five.""","The Cevahir Shopping Mall in Istanbul, with its six levels, has fewer levels than the Kanyon Shopping Mall in Istanbul, which has seven.",0
2949,"""No, there are not more people depicted in ""Autumn in Bavaria"" by Vassily Kandinsky then there are in ""Young Girl at a Window"" by Mary Cassatt.""","""Yes, there are more people depicted in ""Autumn in Bavaria"" by Vassily Kandinsky then there are in ""Young Girl at a Window"" by Mary Cassatt.""",0
2950,"""No, the legs of a Norwegian fjord horse are not thinner than the legs of a Haflinger mare.""","""No, the legs of a Norwegian fjord horse are not thinner than the legs of a Haflinger mare.""",1
2951,"""Abudefduf sexfasciatus has wider black lines on it.""",Chaetodon_capistratus has wider black lines on it.,0
2952,"""No, there are not people depicted in both Julian Alden Weir\'s ""Afternoon by the Pond"" and Guy Rose\'s ""Warm afternoon"".""","""Yes, there are people depicted in both Julian Alden Weir's Afternoon by the Pond and Guy Rose's Warm afternoon.""",0
2953,"""Red and yellow are the two colors are present on the Dahlia and the Red Chrysanthemum.""","""Red and yellow are the two colors are present on the Dahlia and the Red Chrysanthemum.""",1
2954,"""The Hotel Córdoba Palacio\'s exterior is made of rusted metal and the exterior of the Hotel Barcelona is primarily concrete.""",The Hotel Córdoba Palacio\'s exterior is made of rusted metal and the exterior of the Hotel Barcelona is primarily glass.,0
2955,"""Yes, the music venue Rust could fit inside the Fisketorvet Mall in Copenhagen.""","""Yes, the music venue Rust could fit inside the Fisketorvet Mall in Copenhagen.""",1
2956,"""The Santa Maria del Mar statue has more color variety than the statues on the Via Santa Maria Segreta Milano.""",The Santa Maria del Mar statue has fewer color variety than the statues on the Via Santa Maria Segreta Milano.,0
2957,"""Yes, both the Green chromis and the Chromis chromis have two points on their tail fins.""","""Yes, both the Green chromis and the Chromis chromis have two points on their tail fins.""",1
2958,"""The Cadillac Series 61 has an open top and exposes the driver to the outside more than the Cadillac IMG 9443.""","""The Cadillac Series 61 has an open top and exposes the driver to the outside more than the Cadillac IMG 9443.""",1
2959,"""Kensington Gardens provides more nearby public seating.""","""Kensington Gardens provides more nearby public seating.""",1
2960,"""Fruits on a market in Greece has grapes.""","""Fruits on a market in Greece has grapes.""",1
2961,"""The UF Philips Center and the Ridgeway Library Philadelphia High School for Creative and Performing Arts do not both feature columns on their facades.""",The UF Philips Center and the Ridgeway Library Philadelphia High School for Creative and Performing Arts both feature columns on their facades.,0
2962,"""Yes, the subjects of both paintings are wearing hats.""","No, the subjects of both paintings are not wearing hats.",0
2963,"""The color of the pillars at the Staats Theater and the Athens Academy is white.""",The color of the pillars at the Staats Theater and the Athens Academy is blue.,0
2964,"""Both the Pizza Margherita from the pizzeria located on the Via dei Tribunali in Naples and the onions on the top of the salad at Mariscos are round.""","""Both the Pizza Margherita from the pizzeria located on the Via dei Tribunali in Naples and the onions on the top of the salad at Mariscos are round.""",1
2965,"""No, there are not more horses in the painting ""Sultan of Morocco"" than in the painting ""The Combat of the Giaour and Hassan.""""","No, there are more horses in the painting ""The Combat of the Giaour and Hassan"" than in the painting ""Sultan of Morocco.""",0
2966,"""The 1960 Beijing luxury car has a larger grill than the Lotus Elite série 2 coupé.""",The 1960 Beijing luxury car has a smaller grill than the Lotus Elite série 2 coupé.,0
2967,"""The caps on the shiny mottlegill do not fold upward.""",""" The caps on the bird's nest fungus do not fold upward.""",0
2968,"""No, Augusta Civic Center and the Oklahoma City Ford Center are not both circular in shape.""","""Yes, Augusta Civic Center and the Oklahoma City Ford Center are both circular in shape.""",0
2969,"""No, they don\'t both use two poles.""","No, they don't both use one pole.",0
2970,"""Yes, some tanks in the Military Parade on Red Square carry flags while others don\'t.""","No, none of the tanks in the Military Parade on Red Square carry flags.",0
2971,"""The Ponce de Leon Lighthouse and the Brier Island Lighthouse are not the same shape.""",The Ponce de Leon Lighthouse and Brier Island Lighthouse are the same shape.,0
2972,"""No, only the ground below the angel is covered with animals in The Angel of the Birds""","""No, only the ground below the angel is covered with animals in Kneeling Angel""",0
2973,"""Yes, there are trees in front of Renaissance Hotel, World Golf Hall of Fame and Caddy Shack restaurant, World Golf Hall of Fame.""","""Yes, there are trees in front of Renaissance Hotel, World Golf Hall of Fame and Caddy Shack restaurant, World Golf Hall of Fame.""",1
2974,"""Tauraco porphyreolophus has a larger crest than Calypte costae.""","""Tauraco porphyreolophus has a larger crest than Calypte costae.""",1
2975,"""You can view photos at the Blackjack Hall of Fame at the Barona Casino and Cooperstown\'s Baseball Hall of Fame.""","""You cannot view photos at the Blackjack Hall of Fame at the Barona Casino and Cooperstown's Baseball Hall of Fame.""",0
2976,"""The Stainless Steel Sculpture has a more solid look.""","""The Stainless Steel Sculpture has a more solid look.""",1
2977,"""Yes, America and India both put their country\'s flag at the top of their spacecraft.""","""No, America and India do not both put their country's flag at the top of their spacecraft.""",0
2978,"""Yes, Camille Pissarro created paintings that show the Boulevard Montmartre during different seasons.""","""Yes, Camille Pissarro created paintings that show the Boulevard Montmartre during different seasons.""",1
2979,"""Blooms of Iberis sempervirens have four petals, while those of Plumeria (Frangipani) do not.""","""Blooms of Iberis sempervirens have four petals, while those of Plumeria (Frangipani) do not.""",1
2980,"""Richardson\'s \'In the Old Quarter, Sitka\' and Anderson\'s \'Old Cottages, Meriden\' do not both depict brick buildings.""","Richardson\'s \'In the Old Quarter, Sitka\' and Anderson\'s \'Old Cottages, Meriden\' both depict brick buildings.",0
2981,"""The color red is found on both the Center for Contemporary Art and the Elks Buiding on South Galena Street in Aspen.""","The color blue is found on both the Center for Contemporary Art and the Elks Buiding on South Galena Street in Aspen.""",0
2982,"""The building at 217 West Main, Sedalia, MO has fewer floors.""","""The building at 217 West Main, Sedalia, MO has fewer floors.""",1
2983,"""No, the ""Civic Center"" sign at the Civic Center UN Plaza Station entrance in San Francisco is not larger than the ""Civic Center"" sign in the BART train station.""","No, the ""Civic Center"" sign at the Civic Center UN Plaza Station entrance in San Francisco is not smaller than the ""Civic Center"" sign in the BART train station.",0
2984,"""The black planters around the rounded tier of the United States Capitol, Washington, do not always contain plants.""","""The black planters around the rounded tier of the United States Capitol, Washington, do not always contain plants.""",1
2985,"""Psilocybe cyanescens\' caps are more turned up, top-wise.""","Lepiota subincarnata caps are more turned up, top-wise.",0
2986,"""No, the Casa Batllo attic is not wider than the saloon in Casa Batllo.""","No, the Casa Batllo attic is wider than the saloon in Casa Batllo.",0
2987,"""The ends of the petals on the Anemone hepatica are more rounded than those on the Rosa pomifera.""",The ends of the petals on the Anemone hepatica are more rounded than those on the Rosa pomifera.,0
2988,"""The jewel beetle has shorter antennae in proportion to its body than the Italian striped bug.""","""The jewel beetle has shorter antennae in proportion to its body than the Italian striped bug.""",1
2989,"""The Rushmore Plaza Civic Center in Rapid City, South Dakota and Donald E. Stephens Convention Center do not both have an image to go along with their text on their signage.""","The Rushmore Plaza Civic Center in Rapid City, South Dakota and Donald E. Stephens Convention Center both have an image to go along with their text on their signage.",0
2990,"""No, the headlights on the Lamborghini Murciélago are not smaller than those found on the 1955 Ford Thunderbird.""","""No, the headlights on the Lamborghini Murciélago are not larger than those found on the 1955 Ford Thunderbird.""",0
2991,"""No, Main Street of downtown Salt Lake City, Utah is not less level than Broad Street in Nevada City.""","No, Main Street of downtown Salt Lake City, Utah is more level than Broad Street in Nevada City.",0
2992,"""The Herero ladies\' costumes have flatter hats.""","""The Herero ladies\' costumes have flatter hats.""",1
2993,"""The Sad Christ statue in the Saint Anne church garden has a narrower base than the Statue of Canon Thomas Doyle at Ramsgrange St. James\' Church.""","""The Sad Christ statue in the Saint Anne church garden has a narrower base than the Statue of Canon Thomas Doyle at Ramsgrange St. James\' Church.""",1
2994,"""The orientation of the sign for both the Music Box Theatre in Chicago, Illinois and the Radio City Music Hall in New York City is veritcal.""","""The orientation of the sign for both the Music Box Theatre in Chicago, Illinois and the Radio City Music Hall in New York City is horizontal.""",0
2995,"""No, there is not an equal number of rows of lamps.""","""No, there is not an equal number of rows of lamps.""",1
2996,"""Relative to the overall height of the buildings they are on, the logo on Building 101 in Colombo is higher than the logo on the TPSA Tower in Warsaw.""","""Relative to the overall height of the buildings they are on, the logo on Building 101 in Colombo is higher than the logo on the TPSA Tower in Warsaw.""",1
2997,"""No, not all of Grafton Street in Dublin is made with rust colored bricks.""","""Yes, all of Grafton Street in Dublin is made with rust colored bricks.""",0
2998,"""Yes, both Ford Music Hall at Oklahoma Baptist University and the University of Oklahoma Wellness Center have columns outside their entrances that rise two storeys.""","No, neither Ford Music Hall at Oklahoma Baptist University nor the University of Oklahoma Wellness Center have columns outside their entrances that rise two storeys.",0
2999,"""There are two statues.""","""There are two statues.""",1
3000,"""Galeries Lafayette Paris interieur has a more congested design than the Shopping mall at Beaugrenelle.""","""Galeries Lafayette Paris interieur has a more congested design than the Shopping mall at Beaugrenelle.""",1
3001,"""The character depicted in ""Alchemist"" has a bigger nose than the woman depicted in the statue ""Virgin and Child"".""","""The character depicted in ""Alchemist"" has a bigger nose than the woman depicted in the statue ""Virgin and Child"".""",1
3002,"""Yes, there were.""","""Yes, there were.""",1
3003,"""No, the torch relay runners in 2008 did not frequently run unaccompanied.""","""Yes, the torch relay runners in frequently ran unaccompanied.""",0
3004,"""4 towers connect to the Hoover Dam.""","""4 towers connect to the Hoover Dam.""",1
3005,"""The main colors of the Samsung vehicle and the vehicle participating at Ensbury Park when the Olympic torch relay arrives are blue and white.""","""The main colors of the Samsung vehicle and the vehicle participating at Ensbury Park when the Olympic torch relay arrives are blue and white.""",1
3006,"""The beach in Portobello Scotland has more depth than Boating beach in Dawlish.""",The beach in Portobello Scotland has less depth than Boating beach in Dawlish.,0
3007,"""Not all the buildings at Old Town Square in Prague are townhouses.""","""All the buildings at Old Town Square in Prague are townhouses.""",0
3008,"""The women in Angelica Kauffmann\'s paintings ""Portrait of a Young Woman"" and ""Barbara St. John Bletsoe, Countess of Coventry"" are sitting down.""","The women in Angelica Kauffmann's paintings ""Portrait of a Young Woman"" and ""Barbara St. John Bletsoe, Countess of Coventry"" are not sitting down.",0
3009,"""A woman sits in a cafe booth seat at a table in both ""The Parisian Life"" and ""In a Cafe"".""","""A woman sits in a cafe booth seat at a table in both ""The Parisian Life"" and ""In a Cafe"".""",1
3010,"""The color red is found on both the China Pavilion of Expo 2010 and the Serbia Pavilion of the Shanghai Expo.""",The color blue is found on both the China Pavilion of Expo 2010 and the Serbia Pavilion of Shanghai Expo.,0
3011,"""The colors orange, blue, red, and green were used on the Serbia Pavilion during the 2010 Shanghai World Expo.""","The colors purple, blue, red, and green were used on the Serbia Pavilion during the 2010 Shanghai World Expo.",0
3012,"""Three more women participated in the Mascot Ceremony at the Alpine Skiing Parallel Mixed Team Event at the 2020 Winter Youth Olympics in Lausanne than in the Mascot Ceremony of Ski jumping.""","""Four more women participated in the Mascot Ceremony at the Alpine Skiing Parallel Mixed Team Event at the 2020 Winter Youth Olympics in Lausanne than in the Mascot Ceremony of Ski jumping.""",0
3013,"""Both Soleil building in Brisbane and The DC Tower in Vienna don\'t have masts on top.""","""Both Soleil building in Brisbane and The DC Tower in Vienna have masts on top.""",0
3014,"""The 2019 Buick Envision has more doors than that of the \'49 Chevrolet.""",The 2019 Buick Envision has more doors than that of the '49 Chevrolet.,0
3015,"""The Amanita muscaria  is larger in size than the Schizophyllum commune.""",The Amanita muscaria is smaller in size than the Schizophyllum commune.,0
3016,"""""Glasgow City Chambers, George Square, City of Glasgow, Scotland has more floors than the building at 311 Calder Street, Glasgow, Scotland.""","""The building at 311 Calder Street, Glasgow, Scotland has more floors than Glasgow City Chambers, George Square, City of Glasgow, Scotland.""",0
3017,"""Trees grow near both the World Cup Stadium and Olympic Velodrome in Seoul, South Korea.""","""Trees grow near both the World Cup Stadium and Olympic Velodrome in Seoul, South Korea.""",1
3018,"""The group of large rocks with a hole between them is not taller on the coast of Big Sur than that of the waterfall in Big Sur.""","""The group of large rocks with a hole between them is not taller on the coast of Big Sur than that of the waterfall in Big Sur.""",1
3019,"""The Torgersen Hall bridge is wider than the Architecture Annex.""",The Torgersen Hall bridge is narrower than the Architecture Annex.,0
3020,"""No, the Seward Cafe building in Minneapolis is shorter than the Qdoba Mexican Grill building in Eden Prairie, Minnesota.""","""No, the Seward Cafe building in Minneapolis is taller than the Qdoba Mexican Grill building in Eden Prairie, Minnesota.""",0
3021,"""St. Elizabeth\'s Hospital has more floors than the Adriance Memorial Library.""",The Adriance Memorial Library has more floors than St. Elizabeth\'s Hospital.,0
3022,"""Trinity College Main Hall in Dublin has more chimneys.""","""Trinity College Main Hall in Dublin has more chimneys.""",1
3023,"""The King Eider bird is better able to float compared to the Eurasian Bullfinch.""","""The Eurasian Bullfinch is better able to float compared to the King Eider.""",0
3024,"""Pavo cristatus\'s tail feathers are most ornate.""","""Young redstart's tail feathers are most ornate.""",0
3025,"""The Oak Park Mall Entrance building and the New U. S. Post Office building in Oak Park, Illinois roof both are flat.""","""The Oak Park Mall Entrance building and the New U. S. Post Office building in Oak Park, Illinois share a pitched roof.""",0
3026,"""Yes, pink, green, and navy buildings can be seen from the water in Nyhavn in Copenhagen, Denmark.""","""Yes, pink, green, and navy buildings can be seen from the water in Nyhavn in Copenhagen, Denmark.""",1
3027,"""Corythaixoides leucogaster has a crest more upright.""","""Corythaixoides leucogaster does not have a crest more upright.""",0
3028,"""The Pseudanthias marcia and Acanthurus leucosternon fish don\'t have the same mouth color.""","""The Pseudanthias marcia and Acanthurus leucosternon fish have the same mouth color.""",0
3029,"""No, the NBA logo is not in the same place on the Dallas uniform and the Lakers uniform.""","""No, the NBA logo is not in the same place on the Dallas uniform and the Lakers uniform.""",1
3030,"""La Chasse-galerie depicts a more unrealistic scenario.""","""Shore landscape depicts a more unrealistic scenario.""",0
3031,"""No, the White Trillium does not have more flower petals than the Purple Foxglove.""","No, the White Trillium has fewer flower petals than the Purple Foxglove.",0
3032,"""The Hotel Sheraton (Kraków) has the best views of water.""","""The Hotel Sheraton (Kraków) has the best views of water.""",1
3033,"""There are a McDonald\'s and a Burger King on Khao San Road.""","""There is a KFC and a Burger King on Khao San Road.""",0
3034,"""The Buenos Aires Obelisco and the Torre Monumental do not both have a clock at the top.""",The Buenos Aires Obelisco and the Torre Monumental do have clocks at the top.,0
3035,"""The Casino Marina del Sol would be better for gambling.""",The Hotel Brisa Sol would be better for gambling.,0
3036,"""The Olympic rings in London and the Olympic rings in Rio de Janeiro were attached to their support structures at differing points of the rings""","""The Olympic rings in London and the Olympic rings in Rio de Janeiro were attached to their support structures at differing points of the rings""",1
3037,"""No, the soldiers\' kepi were not all the same color at the 2013 Bastille Day military parade.""",:,0
3038,"""Yes, both the Hilton Narita Building and the Conrad Hilton Istanbul Building have a section that curves inwards.""","""Yes, both the Hilton Narita Building and the Conrad Hilton Istanbul Building have a section that curves inwards.""",1
3039,"""The stanchions in front of the Arco della Pace in Milan and the Schermerhorn do not both have chains between them.""","""The stanchions in front of the Arco della Pace in Milan and the Schermerhorn both have chains between them.""",0
3040,"""Vyksa, a Contemporary Art Sculpture in Town Park has more texture than the Japanese modern art sculpture in Victoria & Albert Museum, London.""","""Vyksa, a Contemporary Art Sculpture in Town Park has more texture than the Japanese modern art sculpture in Victoria & Albert Museum, London.""",1
3041,"""The leaves of the Portulaca molokiniensis have a more reflective surface than the others.""","""The flowers of the milkweed plant have a more reflective surface than the others.""",0
3042,"""The very bottom segment of the Obelisk in Buenos Aires has not stayed the same color over time.""","""The very bottom segment of the Obelisk in Buenos Aires has stayed the same color over time.""",0
3043,"""Arches are the architectural shape formed by the pillars at Venedig Basilika and the pillars at the main nave of Santo Stefano church.""","""Arches are not the architectural shape formed by the pillars at Venedig Basilika and the pillars at the main nave of Santo Stefano church.""",0
3044,"""Participants in a wrestling competition in Tos Bulak wear less clothes than participants in a Gerewol beauty contest.""",Participants in a Gerewol beauty contest wear less clothes than participants in a wrestling competition in Tos Bulak.,0
3045,"""The Clathrus archeri fungus is more red than the Mycena amicta.""",The Clathrus archeri fungus is not more red than the Mycena amicta.,0
3046,"""No, only Bruce Smith\'s uniform is surrounded by jerseys.""","""No, only Bruce Smith\'s uniform is surrounded by jerseys.""",1
3047,"""The walkway through the shops on Rodeo Drive does have street lamps.""","""The walkway through the shops on Rodeo Drive does not have street lamps.""",0
3048,"""More color is present in the paintin on Zen enlightenment in Tokyo National Museum than in Minerva als Symbol der Toleranz.""","""More color is present in the paintin on Zen enlightenment in Tokyo National Museum than in Minerva als Symbol der Toleranz.""",1
3049,"""No, there are not holes in the sides of both the charka in the Cleveland Museum of Art and the brass container in the Honolulu Museum of Art.""","""No, there are not holes in the sides of both the charka in the Cleveland Museum of Art and the brass container in the Honolulu Museum of Art.""",1
3050,"""A Viscount Intercontinental instrument is more easily moved than a Wurlitzer Model 44 Electrostatic Reed Organ.""",A Wurlitzer Model 44 Electrostatic Reed Organ is more easily moved than a Viscount Intercontinental instrument.,0
3051,"""The windows at the Observation deck at Lodz Airport slant outward.""",The windows at the Observation deck at Lodz Airport slant inward.,0
3052,"""Un festival célèbre la tradition culinaire tunisienne involves food more directly than Rockweekend 2010.""",A festival celebrating Tunisian culinary traditions involves food more directly than Rockweekend 2010.,0
3053,"""""The Battle of Grunwaldpainting by Jan Matejko""  features more people on it than the Graffiti de Nada Serio en el barrio de Adurza de Vitoria-Gasteiz.""",The Battle of Grunwaldpainting by Jan Matejko does not feature more people on it than the Graffiti de Nada Serio en el barrio de Adurza de Vitoria-Gasteiz.,0
3054,"""No, both churches are not made of red brick.""","""Yes, both churches are made of red brick.""",0
3055,"""Two crosswalks lead to the entrance of the Miami Beach Convention Center.""","""Two crosswalks lead to the entrance of the Miami Beach Convention Center.""",1
3056,"""Both the Soviet War Memorial the VIctory Column in Berlin\'s Tiergarten district are topped with a sculpture of a person.""","""Both the Soviet War Memorial the VIctory Column in Berlin\'s Tiergarten district are topped with a sculpture of a person.""",1
3057,"""The clothing of a married woman from the Ndebele people in South Africa includes more jewelry.""","""The clothing of an Amerindian woman includes more jewelry.""",0
3058,"""Yes, the texture is rougher on the underside of the cap of the Pholiota brunnescens than on the underside of the cap of the Harrya chromapes.""","""Yes, the texture is rougher on the underside of the cap of the Pholiota brunnescens than on the underside of the cap of the Harrya chromapes.""",1
3059,"""Because of tires hung on the side of the docking area, it easier to dock a boat at Pasig River Santa Cruz than the San Marcos River Waterfall.""","""Because of tires hung on the side of the docking area, it easier to dock a boat at the San Marcos River Waterfall than Pasig River Santa Cruz.""",0
3060,"""The Bear Creek East Picnic Pavilion and the Leonard Harrison State Park Picnic Pavilion both have more than two picnic tables.""",The Bear Creek East Picnic Pavilion and the Leonard Harrison State Park Picnic Pavilion both have fewer than two picnic tables.,0
3061,"""A red rock mountain bike is more suitable for rough terrain compared to an E-bike.""",A mountain bike is not as suitable for rough terrain as an E-bike.,0
3062,"""Isaac White and Artis Gilmore did not both wear knee pads when they played basketball.""","""Isaac White and Artis Gilmore both wore knee pads when they played basketball.""",0
3063,"""No, there isn\'t a wood wall and a wood floor at both the Silent Wings Museum\'s Army barracks display and the Dan Blocker Room at the O\'Donnell, TX, Heritage Museum.""","No, there is a wood wall at the Silent Wings Museum's Army barracks display and a wood floor at the Dan Blocker Room at the O'Donnell, TX, Heritage Museum.",0
3064,"""No, Tiffany Mitchell of the Indiana Fever and Katarzyna Dzwigalska are not the same race.""","""Yes, Tiffany Mitchell of the Indiana Fever and Katarzyna Dzwigalska are the same race.""",0
3065,"""Pelecyphora aselliformis blends in with the ground.""","""Pelecyphora aselliformis blends in with the ground.""",1
3066,"""A weathervane is attached to the domed roof of both the Chapel at Emmanuel College and the part of Emmanuel College that is visible from Downing Street.""","A weather vane is attached to the domed roof of both the Chapel at Emmanuel College and Emmanuel College, but it cannot be seen from Downing Street.",0
3067,"""The Calvatia Excipuliformis has a smoother exterior than the Western giant puffball.""",The Western giant puffball has a smoother exterior than the Calvatia excipuliformis.,0
3068,"""Amerindian traditional clothing is more colorful.""","""Amerindian traditional clothing is more colorful.""",1
3069,"""The MG TF 1250 1954 Sports Car has bigger wheels in proportion to its body.""","""The MG TF 1250 1954 Sports Car has bigger wheels in proportion to its body.""",1
3070,"""Neither of these churches has a clock tower.""","""Neither of these churches has a clock tower.""",1
3071,"""The horses display docked tails in James Seymour\'s Portraits of Horses.""","""The horses in James Seymour's Portraits of Horses are not displaying docked tails.""",0
3072,"""Phallus multicolor appears to have honeycomb in it more.""","""Phallus multicolor appears to have honeycomb in it more.""",1
3073,"""The buildings at 504 Broadway and 485 Broome Street are not made mostly of wooden materials.""",The buildings at 504 Broadway and 485 Broome Street are made mostly of wooden materials.,0
3074,"""A head is found on both a 1884 Morgan Silver Dollar and a Broad 1656 Oliver Cromwell coin.""","""A head is found on both a 1884 Morgan Silver Dollar and a Broad 1656 Oliver Cromwell coin.""",1
3075,"""The Sydney Opera House lighting at night is customizable.""","""The Sydney Opera House lighting at night is customizable.""",1
3076,"""There are two statues.""","""There are two statues.""",1
3077,"""No, the Table Tennis announcers\' desks were not the same shape at the 2004 Summer Olympics as they were at the 2013 World Table Tennis Championships.""","No, the Table Tennis announcers' desks were the same shape at the 2004 Summer Olympics as they were at the 2013 World Table Tennis Championships.",0
3078,"""Yes, taller buildings in a skyline are visible from both of these locations.""","No, taller buildings in a skyline are not visible from both of these locations.",0
3079,"""No, there is more than one phone booth on the Royal Mile in Edinburgh.""","No, there is only one phone booth on the Royal Mile in Edinburgh.",0
3080,"""Tomatoes are sold at both the farmers market in St. Paul and in Manze\'s.""",Cucumbers are sold at both the farmers market in St. Paul and Manze's.,0
3081,"""The lower level trim on Le Tambour restaurant and Brasserie Les Halles is red.""",The lower level trim on Le Tambour restaurant and Brasserie Les Halles is green.,0
3082,"""Although the Phallus hadriani mushroom grows out of the ground, the Ganoderma resinaceum mushroom grows on the side of trees.""","Although the Phallus hadriani mushroom grows on the side of trees, the Ganoderma resinaceum mushroom grows out of the ground.",0
3083,"""It would be possible to see graffiti on the walls out of your car window as you drove down the street if you were to visit Toronto and Upper Manhattan.""","""It would be possible to see graffiti on the walls out of your car window as you drove down the street if you were to visit Detroit and Upper Manhattan.""",0
3084,"""Both teams are holding flags in their hands.""","""Both teams are holding flags in their hands.""",1
3085,"""The Trump Tower in Panama has a more curved structure than the Baiyoke Tower in Bangkok does.""",The Trump Tower in Panama has a less curved structure than the Baiyoke Tower in Bangkok does.,0
3086,"""Trees surround the Gateway Arch in St. Louis.""","""Trees surround the Gateway Arch in St. Louis.""",1
3087,"""There are more people with halos in Orsanmichele\'s painting ""Madonna and Child with Angels"" than in Sassetta\'s ""Madonna and Child with Angels"".""","There are more people with halos in Sassetta's ""Madonna and Child with Angels"" than in Orsanmichele's ""Madonna and Child with Angels"".",0
3088,"""No, neither the Olympic Flame Varese and the torch used in the London Olympic torch relay reflect light.""","""No, neither the Olympic Flame Varese and the torch used in the London Olympic torch relay reflect light.""",1
3089,"""Trees grow near both MIT Building 36 and E15.""","""Trees grow near both MIT Building 36 and E15.""",1
3090,"""Trees grow near both the Olympic Velodrome and Olympic Park Tennis Center in Seoul, South Korea.""","""There are no trees near the Olympic Velodrome or Olympic Park Tennis Center in Seoul, South Korea.""",0
3091,"""Both Tsonga traditional clothing and modern south west Nigerian traditional wedding clothing are made from bright colors.""","""Both Tsonga traditional clothing and modern south west Nigerian traditional wedding clothing are made from muted colors.""",0
3092,"""Lactarius indigo appears more purple than Entoloma haastii does.""","""Entoloma haastii appears more purple than Lactarius indigo does.""",0
3093,"""The Hydnum Umbilicatum appears to be shinier thank the Pleurotus dryinus.""","""The Pleurotus dryinus appears to be shinier thank the Hydnum Umbilicatum.""",0
3094,"""Poles can be seen outside both the Old main Fayetteville building and the Washington County courthouse.""","""Poles can be seen outside both the Old main Fayetteville building and the Washington County courthouse.""",1
3095,"""There are four towers as a part of the Imam (Shah) Mosque in Isfahan, Iran.""","There are four towers as a part of the Imam (Shah) Mosque in Isfahan, Iran.",0
3096,"""The location where the large yellow crane was previously positioned in front of the a section of the wall of the Galeria Kaufhof ended up being glass, not stone.""","he location where the large yellow crane was previously positioned in front of the a section of the wall of the Galeria Kaufhof ended up being stone, not glass.",0
3097,"""No, the locomotives and trolleys are both red.""","""No, the locomotives and trolleys are both red.""",1
3098,"""The Eastman Building at RIT contains more windows than the Carlson Building at RIT.""",The Carlson Building at RIT contains more windows than the Eastman Building at RIT.,0
3099,"""More flags were being carried during the entrance of the USA team to the 2010 Winter Olympics opening ceremony than the 2008 Summer Olympics opening ceremony.""","""More flags were being carried during the entrance of the USA team to the 2008 Summer Olympics opening ceremony than the 2010 Winter Olympics opening ceremony.""",0
3100,"""Both buildings share the colors red and white.""","""Both buildings share the colors red and white.""",1
3101,"""No, the Ringed Plover has longer legs than the Calypte costae.""","No, the Ringed Plover has shorter legs than the Calypte costae.",0
3102,"""The Karakoram Highway doesn\'t have sharper curves than Lombard Street in San Francisco.""","""The Karakoram Highway doesn\'t have sharper curves than Lombard Street in San Francisco.""",1
3103,"""The Chaetodon melannotus and the Gnathanodon speciosus do not both have vertical strips on their side.""","""The Chaetodon melannotus and the Gnathanodon speciosus both have vertical strips on their side.""",0
3104,"""No, the 1972 and 2018 Olympic torches do not have the same shape.""","""Yes, the 1972 and 2018 Olympic torches have the same shape.""",0
3105,"""The color white is found on both the former Credit Valley Railway Station and the Pink House.""","""The color green is found on both the former Credit Valley Railway Station and the Pink House.""",0
3106,"""You could order your food, then while waiting, shop for house wares at Tang Lung Street Royal Restaurant but not at Thai Home Restaurant.""","You could order your food, then while waiting, shop for house wares at Thai Home Restaurant but not at Tang Lung Street Royal Restaurant.",0
3107,"""No, the women between the portraits are sitting in different furniture types.""","No, the women between the portraits are not sitting in different furniture types.",0
3108,"""Red is used in the columns of both the lobby of the Meridian Gate (Forbidden City) West wing interior and the Capital Museum in Beijing.""","""Red is used in the columns of both the lobby of the Meridian Gate (Forbidden City) West wing interior and the Capital Museum in Beijing.""",1
3109,"""On the War Trail  depicts a man wearing less clothes.""","""Civil War Monument  depicts a man wearing less clothes.""",0
3110,"""The exterior ring is white.""",The exterior ring is green.,0
