index,qid,question,origanswer,generatedanswer,correctness
222,2188,Choose the correct order of steps I-IV  in order to make a cow pie. Left image is denoted by [0] and right image is denoted by [1].,0,1,0
223,2189,Choose the correct order of steps I-IV  in order to make copy cat loft house cookies. Left image is denoted by [0] and right image is denoted by [1].,1,3,0
224,2190,Choose the correct order of steps I-IV  in order to make easy healthy fried eggeggs no greaseno flipping. Left image is denoted by [0] and right image is denoted by [1].,2,3,0
225,2191,Choose the correct order of steps I-IV  in order to make potato bonda an easy to snack food. Left image is denoted by [0] and right image is denoted by [1].,3,1,0
226,2192,Choose the correct order of steps I-IV  in order to make what is dry land fishmorels. Left image is denoted by [0] and right image is denoted by [1].,2,0,0
227,2193,Choose the correct order of steps I-IV  in order to make fresh fruit margaritas. Left image is denoted by [0] and right image is denoted by [1].,3,1,0
228,2194,Choose the correct order of steps I-IV  in order to make easy vegetarian lasagna. Left image is denoted by [0] and right image is denoted by [1].,1,3,0
229,2195,Choose the correct order of steps I-IV  in order to make tartar sauce. Left image is denoted by [0] and right image is denoted by [1].,3,0,0
230,2196,Choose the correct order of steps I-IV  in order to make copycat yo sushi chicken katsu curry. Left image is denoted by [0] and right image is denoted by [1].,3,0,0
231,2197,Choose the correct order of steps I-IV  in order to make kite cake. Left image is denoted by [0] and right image is denoted by [1].,3,3,1
232,2198,Choose the correct order of steps I-IV  in order to make ghoul icious sausage and pumpkin soupits. Left image is denoted by [0] and right image is denoted by [1].,1,0,0
233,2199,Choose the correct order of steps I-IV  in order to make homemade sweet tea. Left image is denoted by [0] and right image is denoted by [1].,1,3,0
234,2200,Choose the correct order of steps I-IV  in order to make hibiscus tea. Left image is denoted by [0] and right image is denoted by [1].,2,0,0
235,2201,Choose the correct order of steps I-IV  in order to make sweet banana salad. Left image is denoted by [0] and right image is denoted by [1].,3,2,0
236,2202,Choose the correct order of steps I-IV  in order to make sev puri indian snack. Left image is denoted by [0] and right image is denoted by [1].,3,0,0
237,2203,Choose the correct order of steps I-IV  in order to make led lights gummy candy edible glowing candy. Left image is denoted by [0] and right image is denoted by [1].,3,3,1
238,2204,Choose the correct order of steps I-IV  in order to make redneck egg rolls. Left image is denoted by [0] and right image is denoted by [1].,0,0,1
239,2205,Choose the correct order of steps I-IV  in order to make masala chai indian spice tea. Left image is denoted by [0] and right image is denoted by [1].,2,2,1
240,2206,Choose the correct order of steps I-IV  in order to make homemade nutella. Left image is denoted by [0] and right image is denoted by [1].,0,1,0
241,2207,Choose the correct order of steps I-IV  in order to make apple chocolate and peanut butter snack. Left image is denoted by [0] and right image is denoted by [1].,2,0,0
242,2208,Choose the correct order of steps I-IV  in order to make halloween treat. Left image is denoted by [0] and right image is denoted by [1].,1,0,0
243,2209,Choose the correct order of steps I-IV  in order to make pudding chan. Left image is denoted by [0] and right image is denoted by [1].,3,3,1
244,2210,Choose the correct order of steps I-IV  in order to make coconut brownies. Left image is denoted by [0] and right image is denoted by [1].,1,0,0
245,2211,Choose the correct order of steps I-IV  in order to make camping pizza. Left image is denoted by [0] and right image is denoted by [1].,1,0,0
246,2212,Choose the correct order of steps I-IV  in order to make purple punch. Left image is denoted by [0] and right image is denoted by [1].,3,2,0
247,2213,Choose the correct order of steps I-IV  in order to make mouthwatering baked chicken. Left image is denoted by [0] and right image is denoted by [1].,0,0,1
248,2214,Choose the correct order of steps I-IV  in order to make pepperoni pizza dip. Left image is denoted by [0] and right image is denoted by [1].,2,3,0
249,2215,Choose the correct order of steps I-IV  in order to make edible succulent terrarium cupcakes. Left image is denoted by [0] and right image is denoted by [1].,3,0,0
250,2216,Choose the correct order of steps I-IV  in order to make gluten free cornbread. Left image is denoted by [0] and right image is denoted by [1].,2,3,0
251,2217,Choose the correct order of steps I-IV  in order to make peanut chutney. Left image is denoted by [0] and right image is denoted by [1].,3,0,0
