qid,gt_ans,pred_ans_blip,correctness_blip
1661,4,18,0
1662,9,18,0
1663,6,18,0
1664,5,14,0
1665,6,23,0
1666,3,14,0
1667,5,18,0
1668,5,22,0
1669,3,18,0
1670,3,18,0
1671,5,14,0
1672,5,22,0
1673,5,23,0
1674,6,17,0
1675,4,18,0
1676,9,22,0
1677,6,22,0
1678,6,22,0
1679,9,18,0
1680,4,18,0
1681,3,20,0
1682,4,20,0
1683,10,23,0
1684,3,17,0
1685,6,20,0
1686,3,17,0
1687,3,18,0
1688,3,18,0
1689,4,15,0
1690,3,15,0
1691,5,20,0
1692,4,23,0
1693,5,22,0
1694,3,18,0
1695,7,18,0
1696,3,22,0
1697,7,18,0
1698,4,18,0
1699,3,20,0
1700,6,14,0
1701,4,18,0
1702,3,18,0
1703,3,14,0
1704,6,15,0
1705,4,14,0
1706,9,18,0
1707,3,17,0
1708,6,19,0
1709,4,18,0
1710,3,18,0
1711,7,22,0
1712,5,22,0
1713,3,14,0
1714,7,20,0
1715,3,14,0
1716,4,18,0
1717,7,22,0
1718,5,28,0
1719,6,18,0
1720,3,22,0
1721,8,22,0
1722,3,20,0
1723,5,21,0
1724,3,22,0
1725,3,18,0
1726,3,22,0
1727,3,18,0
1728,5,20,0
1729,3,20,0
1730,4,14,0
1731,9,18,0
1732,3,18,0
1733,6,17,0
1734,4,20,0
1735,6,20,0
1736,3,17,0
1737,6,15,0
1738,8,19,0
1739,3,22,0
1740,3,23,0
1741,4,17,0
1742,3,20,0
1743,7,17,0
1744,4,18,0
1745,3,18,0
1746,3,18,0
1747,6,18,0
1748,4,22,0
1749,4,14,0
1750,4,18,0
1751,3,16,0
1752,3,22,0
1753,4,24,0
1754,7,22,0
1755,4,22,0
1756,5,22,0
1757,4,23,0
1758,7,22,0
1759,3,20,0
1760,3,20,0
1761,3,17,0
1762,7,15,0
1763,7,28,0
1764,5,22,0
1765,8,15,0
1766,3,20,0
1767,6,18,0
1768,7,22,0
1769,4,28,0
1770,3,15,0
1771,3,24,0
1772,6,22,0
1773,7,17,0
1774,3,18,0
1775,4,17,0
1776,5,17,0
1777,7,20,0
1778,9,23,0
1779,3,22,0
1780,3,22,0
1781,8,22,0
1782,3,20,0
1783,9,23,0
1784,3,22,0
1785,3,23,0
1786,8,15,0
1787,7,17,0
1788,6,22,0
1789,3,18,0
1790,7,22,0
1791,7,22,0
1792,7,23,0
1793,5,24,0
1794,4,22,0
1795,5,22,0
1796,4,23,0
1797,3,18,0
1798,8,22,0
1799,8,22,0
1800,4,28,0
1801,3,15,0
1802,4,20,0
1803,5,17,0
1804,6,22,0
1805,3,23,0
1806,3,20,0
1807,4,18,0
1808,3,20,0
1809,4,20,0
1810,4,18,0
1811,6,18,0
1812,4,22,0
1813,6,22,0
1814,7,15,0
1815,4,14,0
1816,5,17,0
1817,3,20,0
1818,6,20,0
1819,3,15,0
1820,6,18,0
1821,5,20,0
1822,6,22,0
1823,3,22,0
1824,3,20,0
1825,4,18,0
1826,9,20,0
1827,8,14,0
1828,4,21,0
1829,4,23,0
1830,5,18,0
1831,3,22,0
1832,5,18,0
1833,4,15,0
1834,5,18,0
1835,3,20,0
1836,6,22,0
1837,3,22,0
1838,5,15,0
1839,5,15,0
1840,7,18,0
1841,3,22,0
1842,3,17,0
1843,4,22,0
1844,4,14,0
1845,9,18,0
1846,6,22,0
1847,4,16,0
1848,3,23,0
1849,4,20,0
1850,3,22,0
1851,4,18,0
1852,4,24,0
1853,5,20,0
1854,6,18,0
1855,6,17,0
1856,5,22,0
1857,5,22,0
1858,7,15,0
1859,4,15,0
1860,7,23,0
1861,8,18,0
1862,8,22,0
1863,6,18,0
1864,8,22,0
1865,4,21,0
1866,8,18,0
1867,6,15,0
1868,4,17,0
1869,6,22,0
1870,7,17,0
1871,5,22,0
1872,4,22,0
1873,5,22,0
1874,5,14,0
1875,4,20,0
1876,4,22,0
1877,4,20,0
1878,6,18,0
1879,4,15,0
1880,5,14,0
1881,5,22,0
1882,4,17,0
1883,4,23,0
1884,7,18,0
1885,7,22,0
1886,4,15,0
1887,7,22,0
1888,8,17,0
1889,6,22,0
1890,5,14,0
1891,6,20,0
1892,4,22,0
1893,6,23,0
1894,4,18,0
1895,7,22,0
1896,8,22,0
1897,5,20,0
1898,4,18,0
1899,5,22,0
1900,4,17,0
1901,5,22,0
1902,8,15,0
1903,7,15,0
1904,9,22,0
1905,8,18,0
1906,5,20,0
1907,4,22,0
1908,7,18,0
1909,6,22,0
1910,6,18,0
1911,7,20,0
1912,7,15,0
1913,8,15,0
1914,9,20,0
1915,5,17,0
1916,4,20,0
1917,5,22,0
1918,7,22,0
1919,5,20,0
1920,4,22,0
1921,5,22,0
1922,8,15,0
1923,5,20,0
1924,8,20,0
1925,10,22,0
1926,7,18,0
1927,5,22,0
1928,6,23,0
1929,4,15,0
1930,7,14,0
1931,6,20,0
1932,7,20,0
1933,5,15,0
1934,9,20,0
1935,7,23,0
1936,6,18,0
1937,4,24,0
1938,4,20,0
1939,6,18,0
1940,4,15,0
1941,4,22,0
1942,6,18,0
1943,7,20,0
1944,5,23,0
1945,6,23,0
1946,8,17,0
1947,4,15,0
1948,6,23,0
1949,6,22,0
1950,5,22,0
1951,4,20,0
1952,6,22,0
1953,7,17,0
1954,5,17,0
1955,5,20,0
1956,6,22,0
1957,7,20,0
1958,9,20,0
1959,4,22,0
1960,6,15,0
1961,6,18,0
1962,7,20,0
1963,4,22,0
1964,7,2,0
1965,5,24,0
1966,7,23,0
1967,7,22,0
1968,5,22,0
1969,5,17,0
1970,4,18,0
1971,4,17,0
1972,5,2,0
1973,4,20,0
1974,5,20,0
1975,8,22,0
1976,7,22,0
1977,5,20,0
1978,5,22,0
1979,4,22,0
1980,11,23,0
1981,5,17,0
1982,6,23,0
1983,7,23,0
1984,5,20,0
1985,5,22,0
1986,5,15,0
1987,6,22,0
1988,7,22,0
1989,4,18,0
1990,6,22,0
1991,8,17,0
1992,6,15,0
1993,4,22,0
1994,4,22,0
1995,6,22,0
1996,5,22,0
1997,11,22,0
1998,9,22,0
1999,5,22,0
2000,7,18,0
2001,5,23,0
2002,7,20,0
2003,6,18,0
2004,7,14,0
2005,4,18,0
2006,4,14,0
2007,7,22,0
2008,6,20,0
2009,8,22,0
2010,4,15,0
2011,5,17,0
2012,4,16,0
2013,4,17,0
2014,4,18,0
2015,5,15,0
2016,4,18,0
2017,8,22,0
2018,4,22,0
2019,9,22,0
2020,7,20,0
2021,5,18,0
2022,6,18,0
2023,5,20,0
2024,6,22,0
2025,5,20,0
2026,5,18,0
2027,10,18,0
2028,4,18,0
2029,7,14,0
2030,8,23,0
2031,7,22,0
2032,10,23,0
2033,4,18,0
2034,6,18,0
2035,8,22,0
2036,5,23,0
2037,4,22,0
2038,4,15,0
2039,6,22,0
2040,5,18,0
2041,4,15,0
2042,8,14,0
2043,5,20,0
2044,5,18,0
2045,5,22,0
2046,4,22,0
2047,9,23,0
2048,8,18,0
2049,6,18,0
2050,4,22,0
2051,8,18,0
2052,5,21,0
2053,10,22,0
2054,4,22,0
2055,3,14,0
2056,4,14,0
2057,6,15,0
2058,7,18,0
2059,3,22,0
2060,10,18,0
2061,3,22,0
2062,3,18,0
2063,6,18,0
2064,4,15,0
2065,4,22,0
2066,7,22,0
2067,3,22,0
2068,9,23,0
2069,3,20,0
2070,7,18,0
2071,3,15,0
2072,3,20,0
2073,10,15,0
2074,4,22,0
2075,6,20,0
2076,7,18,0
2077,7,22,0
2078,5,20,0
2079,5,18,0
2080,5,18,0
2081,4,18,0
2082,7,22,0
2083,7,20,0
2084,3,18,0
2085,5,22,0
2086,4,14,0
2087,5,23,0
2088,4,22,0
2089,4,14,0
2090,3,22,0
2091,5,18,0
2092,9,20,0
2093,3,22,0
2094,4,22,0
2095,3,23,0
2096,3,18,0
2097,3,22,0
2098,3,18,0
2099,5,20,0
2100,3,24,0
2101,9,20,0
2102,3,15,0
2103,4,22,0
2104,4,23,0
2105,6,20,0
2106,3,20,0
2107,3,20,0
2108,3,17,0
2109,4,22,0
2110,4,18,0
2111,7,17,0
2112,3,22,0
2113,7,22,0
2114,5,22,0
2115,3,27,0
2116,4,18,0
2117,7,22,0
2118,7,18,0
2119,8,16,0
2120,3,14,0
2121,4,17,0
2122,8,20,0
2123,3,24,0
2124,3,24,0
2125,8,18,0
2126,6,24,0
2127,3,14,0
2128,8,23,0
2129,6,17,0
2130,3,15,0
2131,3,22,0
2132,3,22,0
2133,4,23,0
2134,7,23,0
2135,8,20,0
2136,5,15,0
2137,8,18,0
2138,4,20,0
2139,3,15,0
2140,3,28,0
2141,4,20,0
2142,5,18,0
2143,6,18,0
2144,4,22,0
2145,5,22,0
2146,6,20,0
2147,3,23,0
2148,3,20,0
2149,4,22,0
2150,7,22,0
2151,4,22,0
2152,6,20,0
2153,5,14,0
2154,5,15,0
2155,4,22,0
2156,5,22,0
2157,3,20,0
2158,9,22,0
2159,9,22,0
2160,5,22,0
2161,4,17,0
2162,5,23,0
2163,6,22,0
2164,8,20,0
2165,5,24,0
2166,5,18,0
2167,9,22,0
2168,5,18,0
2169,4,22,0
2170,3,23,0
2171,3,22,0
2172,7,20,0
2173,4,20,0
2174,7,18,0
2175,5,22,0
2176,5,22,0
2177,4,15,0
2178,4,17,0
2179,4,18,0
2180,7,18,0
2181,4,22,0
2182,3,24,0
2183,9,23,0
2184,3,15,0
2185,3,17,0
2186,5,20,0
2187,3,20,0
2188,6,20,0
2189,4,22,0
2190,4,18,0
2191,6,22,0
2192,7,22,0
2193,4,20,0
2194,4,20,0
2195,7,20,0
2196,3,18,0
2197,5,20,0
2198,7,22,0
2199,4,17,0
2200,4,18,0
2201,4,20,0
2202,3,23,0
2203,4,20,0
2204,5,18,0
2205,5,20,0
2206,6,23,0
2207,6,18,0
2208,6,22,0
2209,3,14,0
2210,6,22,0
2211,5,15,0
2212,3,17,0
2213,4,22,0
2214,5,22,0
2215,6,22,0
2216,3,20,0
2217,9,22,0
2218,3,14,0
2219,3,17,0
2220,4,17,0
2221,3,22,0
2222,4,15,0
2223,4,20,0
2224,7,20,0
2225,4,18,0
2226,5,15,0
2227,5,17,0
2228,5,22,0
2229,4,16,0
2230,5,15,0
2231,3,22,0
2232,5,28,0
2233,3,17,0
2234,3,15,0
2235,4,18,0
2236,3,18,0
2237,3,20,0
2238,3,14,0
2239,5,14,0
2240,3,20,0
2241,4,17,0
2242,7,20,0
2243,4,18,0
2244,3,18,0
2245,9,22,0
2246,3,22,0
2247,3,20,0
2248,6,18,0
2249,6,20,0
2250,4,22,0
2251,6,23,0
2252,6,18,0
2253,3,18,0
2254,4,17,0
2255,7,22,0
2256,4,23,0
2257,9,17,0
2258,5,17,0
2259,4,20,0
2260,4,20,0
2261,7,22,0
2262,5,20,0
2263,10,22,0
2264,7,17,0
2265,7,22,0
2266,3,20,0
2267,3,18,0
2268,3,22,0
2269,5,18,0
2270,3,22,0
2271,3,22,0
2272,7,20,0
2273,3,22,0
2274,7,22,0
2275,7,28,0
2276,3,15,0
2277,4,18,0
2278,4,16,0
2279,3,24,0
2280,3,18,0
2281,6,20,0
2282,6,22,0
2283,4,22,0
2284,5,22,0
2285,3,15,0
2286,4,14,0
2287,4,18,0
2288,7,22,0
2289,7,18,0
2290,6,15,0
2291,10,20,0
2292,4,18,0
2293,4,20,0
2294,3,22,0
2295,4,20,0
2296,3,20,0
2297,4,23,0
2298,3,18,0
2299,3,18,0
2300,7,23,0
2301,5,20,0
2302,3,15,0
2303,7,22,0
2304,4,18,0
2305,5,17,0
2306,5,22,0
2307,5,20,0
2308,10,18,0
2309,3,15,0
2310,5,22,0
2311,5,18,0
2312,3,20,0
2313,9,20,0
2314,4,18,0
2315,4,18,0
2316,6,17,0
2317,3,24,0
2318,3,20,0
2319,3,18,0
2320,3,22,0
2321,3,20,0
2322,6,18,0
2323,6,20,0
2324,3,22,0
2325,3,17,0
2326,3,15,0
2327,4,18,0
2328,3,23,0
2329,6,17,0
2330,6,18,0
2331,5,15,0
2332,4,18,0
2333,3,18,0
2334,3,17,0
2335,3,23,0
2336,3,18,0
2337,8,22,0
2338,3,15,0
2339,4,18,0
2340,4,22,0
2341,3,24,0
2342,7,17,0
2343,6,17,0
2344,3,22,0
2345,3,18,0
2346,6,22,0
2347,4,15,0
2348,5,20,0
2349,5,22,0
2350,3,22,0
2351,3,23,0
2352,12,18,0
2353,7,22,0
2354,8,24,0
2355,11,16,0
2356,8,22,0
2357,11,18,0
2358,11,18,0
2359,13,18,0
2360,13,22,0
2361,6,20,0
2362,6,15,0
2363,12,22,0
2364,12,22,0
2365,12,22,0
2366,12,14,0
2367,9,18,0
2368,11,15,0
2369,6,24,0
2370,6,20,0
2371,12,18,0
2372,13,17,0
2373,9,17,0
2374,10,21,0
2375,11,17,0
2376,9,22,0
2377,9,18,0
2378,11,18,0
2379,11,20,0
2380,13,20,0
2381,12,22,0
2382,11,20,0
2383,7,21,0
2384,13,23,0
2385,8,22,0
2386,13,17,0
2387,9,20,0
2388,7,22,0
2389,6,15,0
2390,6,20,0
2391,10,20,0
2392,11,18,0
2393,11,20,0
2394,13,22,0
2395,12,23,0
2396,10,17,0
2397,7,22,0
2398,11,20,0
2399,11,18,0
2400,10,18,0
2401,12,20,0
2402,9,18,0
2403,6,20,0
2404,6,22,0
2405,12,20,0
2406,8,20,0
2407,9,20,0
2408,7,17,0
2409,12,17,0
2410,9,18,0
2411,12,20,0
2412,7,20,0
2413,6,22,0
2414,8,23,0
2415,6,14,0
2416,11,22,0
2417,7,21,0
2418,7,20,0
2419,7,20,0
2420,12,23,0
2421,7,15,0
2422,11,22,0
2423,6,23,0
2424,9,23,0
2425,6,15,0
2426,7,23,0
2427,6,16,0
2428,10,23,0
2429,9,18,0
2430,6,17,0
2431,13,18,0
2432,13,22,0
2433,9,21,0
2434,9,19,0
2435,11,20,0
2436,6,19,0
2437,8,23,0
2438,7,18,0
2439,8,22,0
2440,13,22,0
2441,9,15,0
2442,13,20,0
2443,9,23,0
2444,9,17,0
2445,13,18,0
2446,10,22,0
2447,6,21,0
2448,6,16,0
2449,10,14,0
2450,7,20,0
2451,8,18,0
2452,3,17,0
2453,6,23,0
2454,5,15,0
2455,4,22,0
2456,3,22,0
2457,11,20,0
2458,4,20,0
2459,4,17,0
2460,4,22,0
2461,4,16,0
2462,5,22,0
2463,4,14,0
2464,5,24,0
2465,4,23,0
2466,3,18,0
2467,5,17,0
2468,3,18,0
2469,7,22,0
2470,4,20,0
2471,3,22,0
2472,4,18,0
2473,5,22,0
2474,4,22,0
2475,4,14,0
2476,3,18,0
2477,5,20,0
2478,8,17,0
2479,3,15,0
2480,5,22,0
2481,9,20,0
2482,6,23,0
2483,5,18,0
2484,6,22,0
2485,5,22,0
2486,4,28,0
2487,4,20,0
2488,3,20,0
2489,4,22,0
2490,5,16,0
2491,3,18,0
2492,3,18,0
2493,3,20,0
2494,4,23,0
2495,3,22,0
2496,5,18,0
2497,3,22,0
2498,7,23,0
2499,7,18,0
2500,0,18,0
2501,0,22,0
2502,0,18,0
2503,0,17,0
2504,0,15,0
2505,0,17,0
2506,0,16,0
2507,0,22,0
2508,0,17,0
2509,0,22,0
2510,0,18,0
2511,0,14,0
2512,0,22,0
2513,0,20,0
2514,0,15,0
2515,0,14,0
2516,0,20,0
2517,0,17,0
2518,0,22,0
2519,0,20,0
2520,0,20,0
2521,0,15,0
2522,0,20,0
2523,0,17,0
2524,0,18,0
2525,0,17,0
2526,0,14,0
2527,0,20,0
2528,0,18,0
2529,0,18,0
2530,0,20,0
2531,0,22,0
2532,0,22,0
2533,0,22,0
2534,0,24,0
2535,0,17,0
2536,0,22,0
2537,0,18,0
2538,0,14,0
2539,0,22,0
2540,0,22,0
2541,0,23,0
2542,0,17,0
2543,0,17,0
2544,0,20,0
2545,0,18,0
2546,0,18,0
2547,0,14,0
2548,0,14,0
2549,0,22,0
2550,0,18,0
2551,0,18,0
2552,0,22,0
2553,0,22,0
2554,0,18,0
2555,0,15,0
2556,0,20,0
2557,0,18,0
2558,0,20,0
2559,0,22,0
2560,0,18,0
2561,0,18,0
2562,0,20,0
2563,0,16,0
2564,0,18,0
2565,0,18,0
2566,0,22,0
2567,0,22,0
2568,0,20,0
2569,0,15,0
2570,0,22,0
2571,0,18,0
2572,0,18,0
2573,0,20,0
2574,0,16,0
2575,0,22,0
2576,0,20,0
2577,0,20,0
2578,0,18,0
2579,0,15,0
2580,0,22,0
2581,0,18,0
2582,0,17,0
2583,0,22,0
2584,0,18,0
2585,0,18,0
2586,0,22,0
2587,0,18,0
2588,0,24,0
2589,0,20,0
2590,0,18,0
2591,0,22,0
2592,0,22,0
2593,0,14,0
2594,0,22,0
2595,0,18,0
2596,0,24,0
2597,0,18,0
2598,0,20,0
2599,0,18,0
2600,0,20,0
2601,0,15,0
2602,0,17,0
2603,0,17,0
2604,0,20,0
2605,0,20,0
2606,0,15,0
2607,0,20,0
2608,0,18,0
2609,0,22,0
2610,0,18,0
2611,0,20,0
2612,0,28,0
2613,0,20,0
2614,0,18,0
2615,0,14,0
2616,0,20,0
2617,0,17,0
2618,0,15,0
2619,0,22,0
2620,0,18,0
2621,0,22,0
2622,0,15,0
2623,0,20,0
2624,0,20,0
2625,0,22,0
2626,0,22,0
2627,0,22,0
2628,0,20,0
2629,0,20,0
2630,0,18,0
2631,0,18,0
2632,0,15,0
2633,0,22,0
2634,0,17,0
2635,0,22,0
2636,0,22,0
2637,0,22,0
2638,0,18,0
2639,0,18,0
2640,0,22,0
2641,0,20,0
2642,0,23,0
2643,0,18,0
2644,0,17,0
2645,0,14,0
2646,0,22,0
2647,0,18,0
2648,0,24,0
2649,0,20,0
2650,0,14,0
2651,0,22,0
2652,0,28,0
2653,0,20,0
2654,0,18,0
2655,0,18,0
2656,0,17,0
2657,0,24,0
2658,0,18,0
2659,0,18,0
2660,0,22,0
2661,0,18,0
2662,0,18,0
2663,0,18,0
2664,0,18,0
2665,0,20,0
2666,0,24,0
2667,0,18,0
2668,0,22,0
2669,0,20,0
2670,0,24,0
2671,0,22,0
2672,0,22,0
2673,0,22,0
2674,0,18,0
2675,0,23,0
2676,0,23,0
2677,0,17,0
2678,0,17,0
2679,0,20,0
2680,0,15,0
2681,0,17,0
2682,0,18,0
2683,0,18,0
2684,0,20,0
2685,0,22,0
2686,0,22,0
2687,0,15,0
2688,0,18,0
2689,0,21,0
2690,0,18,0
2691,0,17,0
2692,0,18,0
2693,0,22,0
2694,0,17,0
2695,0,22,0
2696,0,22,0
2697,0,20,0
2698,0,14,0
2699,0,22,0
2700,0,18,0
2701,0,20,0
2702,0,18,0
2703,0,15,0
2704,0,14,0
2705,0,22,0
2706,0,20,0
2707,0,15,0
2708,0,18,0
2709,0,20,0
2710,0,20,0
2711,0,20,0
2712,0,20,0
2713,0,18,0
2714,0,17,0
2715,0,17,0
2716,0,15,0
2717,0,20,0
2718,0,22,0
2719,0,15,0
2720,0,15,0
2721,0,15,0
2722,0,22,0
2723,0,17,0
2724,0,18,0
2725,0,22,0
2726,0,17,0
2727,0,20,0
2728,0,18,0
2729,0,20,0
2730,0,22,0
2731,0,22,0
2732,0,18,0
2733,0,22,0
2734,0,22,0
2735,0,15,0
2736,0,20,0
2737,0,22,0
2738,0,20,0
2739,0,24,0
2740,0,22,0
2741,0,15,0
2742,0,22,0
2743,0,18,0
2744,0,20,0
2745,0,14,0
2746,0,20,0
2747,0,22,0
2748,0,15,0
2749,0,20,0
2750,0,18,0
2751,0,20,0
2752,0,22,0
2753,0,15,0
2754,0,14,0
2755,0,20,0
2756,0,22,0
2757,0,23,0
2758,0,20,0
2759,0,16,0
2760,0,20,0
2761,0,20,0
2762,0,21,0
2763,0,18,0
2764,0,17,0
2765,0,16,0
2766,0,20,0
2767,0,14,0
2768,0,15,0
2769,0,20,0
2770,0,17,0
2771,0,17,0
2772,0,18,0
2773,0,23,0
2774,0,18,0
2775,0,24,0
2776,0,22,0
2777,0,20,0
2778,0,18,0
2779,0,17,0
2780,0,18,0
2781,0,18,0
2782,0,15,0
2783,0,18,0
2784,0,15,0
2785,0,18,0
2786,0,20,0
2787,0,15,0
2788,0,17,0
2789,0,22,0
2790,0,20,0
2791,0,20,0
2792,0,22,0
2793,0,20,0
2794,0,18,0
2795,0,22,0
2796,0,22,0
2797,0,18,0
2798,0,20,0
2799,0,22,0
2800,0,15,0
2801,0,18,0
2802,0,18,0
2803,0,22,0
2804,0,19,0
2805,0,17,0
2806,0,24,0
2807,0,23,0
2808,0,18,0
2809,0,17,0
2810,0,22,0
2811,0,22,0
2812,0,16,0
2813,0,23,0
2814,0,23,0
2815,0,18,0
2816,0,23,0
2817,0,20,0
2818,0,20,0
2819,0,17,0
2820,0,20,0
2821,0,22,0
2822,0,17,0
2823,0,20,0
2824,0,20,0
2825,0,24,0
2826,0,20,0
2827,0,18,0
2828,0,17,0
2829,0,22,0
2830,0,15,0
2831,0,22,0
2832,0,17,0
2833,0,20,0
2834,0,20,0
2835,0,23,0
2836,0,20,0
2837,0,20,0
2838,0,22,0
2839,0,17,0
2840,0,15,0
2841,0,20,0
2842,0,15,0
2843,0,21,0
2844,0,18,0
2845,0,22,0
2846,0,22,0
2847,0,24,0
2848,0,20,0
2849,0,20,0
2850,0,20,0
2851,0,22,0
2852,0,22,0
2853,0,20,0
2854,0,22,0
2855,0,18,0
2856,0,23,0
2857,0,20,0
2858,0,22,0
2859,0,18,0
2860,0,23,0
2861,0,22,0
2862,0,22,0
2863,0,20,0
2864,0,22,0
2865,0,14,0
2866,0,18,0
2867,0,17,0
2868,0,20,0
2869,0,15,0
2870,0,22,0
2871,0,22,0
2872,0,20,0
2873,0,18,0
2874,0,17,0
2875,0,20,0
2876,0,15,0
2877,0,15,0
2878,0,18,0
2879,0,20,0
2880,0,22,0
2881,0,22,0
2882,0,20,0
2883,0,18,0
2884,0,24,0
2885,0,20,0
2886,0,24,0
2887,0,18,0
2888,0,18,0
2889,0,22,0
2890,0,15,0
2891,0,18,0
2892,0,24,0
2893,0,20,0
2894,0,20,0
2895,0,18,0
2896,0,18,0
2897,0,15,0
2898,0,20,0
2899,0,20,0
2900,0,15,0
2901,0,15,0
2902,0,20,0
2903,0,20,0
2904,0,18,0
2905,0,18,0
2906,0,22,0
2907,0,15,0
2908,0,20,0
2909,0,21,0
2910,0,20,0
2911,0,22,0
2912,0,17,0
2913,0,18,0
2914,0,20,0
2915,0,20,0
2916,0,17,0
2917,0,22,0
2918,0,16,0
2919,0,22,0
2920,0,22,0
2921,0,18,0
2922,0,17,0
2923,0,18,0
2924,0,23,0
2925,0,20,0
2926,0,20,0
2927,0,22,0
2928,0,20,0
2929,0,20,0
2930,0,17,0
2931,0,20,0
2932,0,20,0
2933,0,20,0
2934,0,20,0
2935,0,18,0
2936,0,17,0
2937,0,22,0
2938,0,18,0
2939,0,18,0
2940,0,17,0
2941,0,15,0
2942,0,22,0
2943,0,15,0
2944,0,18,0
2945,0,18,0
2946,0,23,0
2947,0,24,0
2948,0,22,0
2949,0,18,0
2950,0,20,0
2951,0,22,0
2952,0,22,0
2953,0,22,0
2954,0,14,0
2955,0,17,0
2956,0,20,0
2957,0,18,0
2958,0,15,0
2959,0,18,0
2960,0,20,0
2961,0,18,0
2962,0,14,0
2963,0,20,0
2964,0,22,0
2965,0,28,0
2966,0,18,0
2967,0,20,0
2968,0,18,0
2969,0,18,0
2970,0,20,0
2971,0,18,0
2972,0,20,0
2973,0,15,0
2974,0,16,0
2975,0,22,0
2976,0,23,0
2977,0,22,0
2978,0,18,0
2979,0,18,0
2980,0,20,0
2981,0,23,0
2982,0,20,0
2983,0,18,0
2984,0,20,0
2985,0,17,0
2986,0,20,0
2987,0,22,0
2988,0,20,0
2989,0,17,0
2990,0,18,0
2991,0,15,0
2992,0,17,0
2993,0,17,0
2994,0,22,0
2995,0,18,0
2996,0,16,0
2997,0,20,0
2998,0,17,0
2999,0,22,0
3000,0,20,0
3001,0,22,0
3002,0,20,0
3003,0,20,0
3004,0,20,0
3005,0,18,0
3006,0,18,0
3007,0,22,0
3008,0,20,0
3009,0,14,0
3010,0,22,0
3011,0,14,0
3012,0,20,0
3013,0,16,0
3014,0,18,0
3015,0,22,0
3016,0,22,0
3017,0,20,0
3018,0,18,0
3019,0,20,0
3020,0,24,0
3021,0,18,0
3022,0,22,0
3023,0,18,0
3024,0,18,0
3025,0,22,0
3026,0,22,0
3027,0,18,0
3028,0,22,0
3029,0,15,0
3030,0,14,0
3031,0,22,0
3032,0,17,0
3033,0,18,0
3034,0,23,0
3035,0,22,0
3036,0,18,0
3037,0,22,0
3038,0,15,0
3039,0,23,0
3040,0,22,0
3041,0,18,0
3042,0,20,0
3043,0,15,0
3044,0,20,0
3045,0,22,0
3046,0,21,0
3047,0,18,0
3048,0,15,0
3049,0,20,0
3050,0,17,0
3051,0,18,0
3052,0,22,0
3053,0,17,0
3054,0,18,0
3055,0,18,0
3056,0,22,0
3057,0,22,0
3058,0,17,0
3059,0,22,0
3060,0,22,0
3061,0,22,0
3062,0,18,0
3063,0,18,0
3064,0,22,0
3065,0,22,0
3066,0,22,0
3067,0,16,0
3068,0,20,0
3069,0,18,0
3070,0,14,0
3071,0,18,0
3072,0,22,0
3073,0,18,0
3074,0,22,0
3075,0,22,0
3076,0,15,0
3077,0,22,0
3078,0,18,0
3079,0,22,0
3080,0,22,0
3081,0,22,0
3082,0,18,0
3083,0,14,0
3084,0,18,0
3085,0,18,0
3086,0,15,0
3087,0,20,0
3088,0,20,0
3089,0,18,0
3090,0,17,0
3091,0,22,0
3092,0,22,0
3093,0,18,0
3094,0,22,0
3095,0,18,0
3096,0,22,0
3097,0,15,0
3098,0,20,0
3099,0,20,0
3100,0,17,0
3101,0,17,0
3102,0,20,0
3103,0,17,0
3104,0,18,0
3105,0,22,0
3106,0,18,0
3107,0,22,0
3108,0,18,0
3109,0,22,0
3110,0,24,0
3111,0,20,0
3112,0,22,0
3113,0,14,0
3114,0,16,0
3115,0,17,0
3116,0,17,0
3117,0,27,0
3118,0,18,0
3119,0,23,0
3120,0,22,0
3121,0,15,0
3122,0,20,0
3123,0,22,0
3124,0,20,0
3125,0,22,0
3126,0,17,0
3127,0,18,0
3128,0,22,0
3129,0,18,0
3130,0,24,0
3131,0,17,0
3132,0,20,0
3133,0,18,0
3134,0,18,0
3135,0,22,0
3136,0,17,0
3137,0,20,0
3138,0,28,0
3139,0,22,0
3140,0,20,0
3141,0,22,0
3142,0,24,0
3143,0,18,0
3144,0,20,0
3145,0,20,0
3146,0,18,0
3147,0,17,0
3148,0,20,0
3149,0,17,0
3150,0,17,0
3151,0,14,0
3152,0,15,0
3153,0,18,0
3154,0,22,0
3155,0,20,0
3156,0,20,0
3157,0,20,0
3158,0,18,0
3159,0,20,0
3160,0,17,0
3161,0,17,0
3162,0,24,0
3163,0,23,0
3164,0,18,0
3165,0,17,0
3166,0,18,0
3167,0,23,0
3168,0,17,0
3169,0,15,0
3170,0,22,0
3171,0,28,0
3172,0,18,0
3173,0,18,0
3174,0,24,0
3175,0,18,0
3176,0,17,0
3177,0,17,0
3178,0,22,0
3179,0,22,0
3180,0,18,0
3181,0,18,0
3182,0,17,0
3183,0,18,0
3184,0,22,0
3185,0,17,0
3186,0,22,0
3187,0,14,0
3188,0,18,0
3189,0,15,0
3190,0,22,0
3191,0,23,0
3192,0,22,0
3193,0,18,0
3194,0,18,0
3195,0,20,0
3196,0,18,0
3197,0,14,0
3198,0,18,0
3199,0,15,0
3200,0,18,0
3201,0,20,0
3202,0,22,0
3203,0,17,0
3204,0,18,0
3205,0,18,0
3206,0,14,0
3207,0,18,0
3208,0,22,0
3209,0,22,0
3210,0,22,0
3211,0,17,0
3212,0,22,0
