index,qid,question,origanswer,generatedanswer,correctness
983,983,where did pope person in the left of the image wash the feet of prisoners,1,1,1
984,984,where did pope man in the left of the image wash the feet of a prisoner,3,1,0
985,985,who is man in the left of the image to affirm the fundamental value of women in the church,1,1,1
986,986,who is woman in the left of the image of the international agency that monitors iran's nuclear program,1,1,1
987,987,where did person in the right of the image watch the world cup final,2,2,1
988,988,who is out of jail in russia with man in the image,0,3,0
989,989,where did person in the right of the image form a human chain in spain,3,1,0
990,990,where does iraq get its trains to carry woman with the black jacket in the image,3,1,0
991,991,when did the army remove person in the center of the image from power in egypt,3,3,1
992,992,when did the army remove person in the center of the image from power in egypt,1,1,1
993,993,who is the interim president of egypt after person in the center of the image was overthrown,1,3,0
994,994,when did shiites make up person in the right of the image of pakistan's population,2,3,0
995,995,what is the priority of person in the right of the image,0,0,1
996,996,when did person in the left of the image put flags at half staff for african leader,1,1,1
997,997,who said he was inspired by the work of person in the left of the image,0,0,1
998,998,who is the real hero of the life of man in the left of the image,3,1,0
999,999,who called michael mandela person in the left of the image,0,2,0
1000,1000,what is the significance of person in the left of the image of freedom of south africa,3,2,0
1001,1001,who described mandela as man in the left of the image among men,3,1,0
1002,1002,who called michael candela man in the left of the image,3,2,0
1003,1003,who was person in the right of the image in tunis,2,2,1
1004,1004,who was assassinated as man in the right of the image of the constituent assembly,2,3,0
1005,1005,who is traveling with woman with the glasses in the image of the world bank,2,3,0
1006,1006,how many french soldiers died in mali according to man with the glasses in the image modibo traore,3,1,0
1007,1007,who is running against person with the black dress in the image for mayor in nyc,0,0,1
1008,1008,who is running for mayor in woman in the bottom of the image,1,1,1
1009,1009,what did woman with the black jacket in the image fear was his job could compromise,0,2,0
1010,1010,when is woman in the image of the central african republic coming in,2,3,0
1011,1011,who is involved in the removal of person in the right of the image from power,0,3,0
1012,1012,who woman with the glasses in the image speak to on the phone,1,1,1
1013,1013,what is the importance of afghanistan for iran under person with the glasses in the image,0,0,1
1014,1014,who met with woman in the right of the image in kabul,3,1,0
1015,1015,who met with person with the glasses in the image in kabul,0,0,1
1016,1016,who is president of egypt following the ouster of man in the left of the image,0,0,1
1017,1017,who is president of egypt and is man in the left of the image of the muslim brotherhood,0,2,0
1018,1018,person in the image were arrested in egypt in the last week,3,0,0
1019,1019,when is the next meeting of person in the image held in jordan,2,2,1
1020,1020,who was speaking with woman in the image at the peacekeeping conference in rome,1,0,0
1021,1021,who is the former editor of person in the image,2,0,0
1022,1022,who is man in the image accused of phone-hacking,3,2,0
1023,1023,man in the image in the uk,1,3,0
1024,1024,who is a close friend of man in the image in britain,3,3,1
1025,1025,who is the former communications chief for person in the image,3,3,1
1026,1026,who was chief of staff to person in the image when the phone-hacking scandal broke,1,1,1
1027,1027,who did ruth man in the image work for in the phone-hacking scandal,3,1,0
1028,1028,who is person in the image of britain leader david cameron,2,1,0
1029,1029,who was man in the image of the news of the world when phone-hacking began,3,3,1
1030,1030,when did man with the red jacket in the image get deported from africa,3,3,1
1031,1031,what is the name of man in the right of the image in politician's clothing,3,3,1
1032,1032,who hired person in the left of the image to sing in his band,2,2,1
1033,1033,who did man in the left of the image of state kerry meet with in israel,1,1,1
1034,1034,when did person in the left of the image arrive in israel,1,1,1
1035,1035,where did person in the left of the image visit the memorial to yitzhak rabin,0,0,1
1036,1036,when does person in the image come out,1,3,0
1037,1037,when does person in the image come out,2,1,0
1038,1038,who was man in the right of the image who was killed in the olympics,0,0,1
1039,1039,what does person in the top of the image say about winston churchill,0,0,1
1040,1040,who said victor churchill was woman in the top of the image the united states ever had,2,2,1
1041,1041,who was person in the top of the image of the house when christianity churchill spoke,0,1,0
1042,1042,who said woman in the top of the image was the best friend the united states ever had,0,0,1
1043,1043,who said woman in the top of the image was the best friend the united states ever had,2,1,0
1044,1044,who said winston churchill is woman in the top of the image of courage,0,0,1
1045,1045,what is the movie white house down about person with the black suit in the image,0,0,1
1046,1046,how does tan woman in the center of the image approach his life as a celebrity,1,1,1
1047,1047,what is the movie with woman with the black suit in the image blowing up the white house,2,1,0
1048,1048,what is raiders of lost ark by person with the black suit in the image about,0,0,1
1049,1049,what is the movie white house down about by woman with the black suit in the image,0,0,1
1050,1050,what is the purpose of woman with the black suit in the image to dakar,1,3,0
1051,1051,who is person in the left of the image to visit senegal,3,3,1
1052,1052,who did woman in the left of the image in africa in 2014,0,2,0
1053,1053,who was president when woman in the left of the image visited senegal,0,2,0
1054,1054,who is calling for man in the left of the image to be released from prison,2,0,0
1055,1055,who was arrested in the boston marathon bombing by person in the center of the image,1,0,0
1056,1056,who did woman in the image meet in the occupied west bank,1,2,0
1057,1057,who did man in the right of the image in his speech in venice this week,0,0,1
1058,1058,why was man in the right of the image in california arrested,0,0,1
1059,1059,why was person in the right of the image in california arrested,1,2,0
1060,1060,how many points does person in the image have in germany 2017,0,0,1
1061,1061,which party is supporting germany's chancellor in man in the image,3,3,1
1062,1062,who is the woman who protested against person in the image in germany,1,0,0
1063,1063,who is running against person in the image in the 2017 election,1,1,1
1064,1064,where did person in the right of the image blame the us for the war in iraq,1,1,1
1065,1065,who is the wife of person in the image in china,3,3,1
1066,1066,how long is the sentence for man in the top of the image,3,3,1
1067,1067,how long is the sentence for man in the top of the image,2,2,1
1068,1068,how long is the sentence for person in the top of the image in chicago,3,3,1
1069,1069,how long is the sentence for man in the top of the image,2,2,1
1070,1070,what was russia's response to person in the image of an arms deal,3,0,0
1071,1071,man in the right of the image this weekend,3,3,1
1072,1072,person in the right of the image as us secretary of state,2,3,0
1073,1073,who did not meet with person in the right of the image in egypt,3,3,1
1074,1074,what is the priority for pakistan under person with the white dress in the image,1,0,0
1075,1075,who is replacing man in the right of the image as vatican secretary of state,0,2,0
1076,1076,why did the president pardon woman in the left of the image,0,0,1
1077,1077,why did russia pardon person in the left of the image,3,3,1
1078,1078,how many Rohingyas are there in myanmar and are considered person in the center of the image,2,3,0
1079,1079,when was it banned to have person in the center of the image in myanmar,3,0,0
1080,1080,where did ms. person with the glasses in the image speak at the state of the union address,3,3,1
1081,1081,who did woman in the center of the image address at the mandela memorial,0,3,0
1082,1082,which country is rebuilding under the leadership of person with the black suit in the image khalif,2,2,1
1083,1083,what did european officials say about person with the black jacket in the image to york,3,1,0
1084,1084,what did michael jackson suffer from according to man with the sunglasses in the image,0,2,0
1085,1085,what did michael jackson suffer from according to man in the center of the image,1,1,1
1086,1086,what was wrong with person in the center of the image before he died,2,1,0
1087,1087,what was wrong with man in the center of the image,2,3,0
1088,1088,how old is man with the glasses in the image in the new york movie,1,2,0
1089,1089,who is the oldest son of person with the glasses in the image,0,3,0
1090,1090,who is the oldest son of person with the sunglasses in the image,2,0,0
1091,1091,who is running against person in the center of the image for president in venezuela,3,3,1
1092,1092,what is the main difference between man in the center of the image and maduro,0,0,1
1093,1093,fast and furious cast member dies of injuries in woman with the glasses in the image,0,0,1
1094,1094,who is person in the right of the image in czech politics,3,3,1
1095,1095,who is person in the right of the image in the czech republic,1,1,1
1096,1096,what happened to person in the left of the image after he became president of africa,3,2,0
1097,1097,who is man in the right of the image for human rights in burma,0,2,0
1098,1098,who is person with the glasses in the image for human rights in burma,0,1,0
1099,1099,what is the name of person in the right of the image working on burma,1,2,0
1100,1100,who did u.n. rights envoy visit in august 2017 to meet with man with the glasses in the image,1,2,0
1101,1101,what is the state of person with the glasses in the image in burma,3,3,1
1102,1102,who was the first president to greet man in the left of the image at the white house,1,3,0
1103,1103,who is the daughter of man in the right of the image,0,0,1
1104,1104,who is the daughter of man in the right of the image,1,2,0
1105,1105,when did person in the right of the image get out of prison,1,2,0
1106,1106,why is man in the right of the image in hospital,3,3,1
1107,1107,who is the son of person with the black suit in the image in lebanon,3,3,1
1108,1108,what is the message of person in the right of the image,3,1,0
1109,1109,who said i am person in the right of the image of the church,0,1,0
1110,1110,what is wrong with syria according to woman in the left of the image,0,0,1
1111,1111,who is person in the center of the image who is exhibiting in venice this year,3,2,0
1112,1112,who is the leader of person with the glasses in the image in kenya election,0,1,0
1113,1113,who did man in the center of the image in poland in 2013,0,0,1
1114,1114,where is person in the left of the image of iran meeting with the international agency,1,1,1
1115,1115,who met with person in the image in china,1,2,0
1116,1116,who is backing man in the left of the image for prime minister of pakistan,3,2,0
1117,1117,how much does maize cost in zambia under person with the black suit in the image,0,0,1
1118,1118,who is supporting person in the image to bomb syria,3,2,0
1119,1119,who has been talking to person with the black suit in the image about deficit reduction,1,0,0
1120,1120,who is talking to person in the left of the image about the deficit,2,1,0
1121,1121,what is the new role of the mayor of caracas under man with the black jacket in the image,2,0,0
1122,1122,what is the role of the mayor of venezuela under man in the bottom of the image,0,0,1
1123,1123,what is the punishment for person in the image in the bombing in boston,3,2,0
1124,1124,where did man in the image run to after the bombing,1,0,0
1125,1125,where did man in the image hide in the marathon bombing,0,1,0
1126,1126,who met with person in the bottom of the image in berlin today,0,0,1
1127,1127,what was the charge against person in the left of the image of ukraine,1,1,1
1128,1128,who is man in the left of the image in ukraine,2,3,0
1129,1129,where did person with the red jacket in the image and hazir go after the bombing in boston,1,0,0
1130,1130,who was the main speaker at the united nations celebration of man in the left of the image,2,2,1
1131,1131,what is the significance of person in the left of the image in world history,1,1,1
1132,1132,who gave the keynote address at the united nations honoring person in the left of the image,0,0,1
1133,1133,who said man in the left of the image is a giant among men,3,3,1
1134,1134,what is the name of woman with the white shirt in the image who is visiting britain,0,2,0
1135,1135,when does mykola person in the image sign a free trade agreement with the eu,0,3,0
1136,1136,what is the charge against person in the bottom of the image,3,3,1
1137,1137,who is the president of venezuela now man in the image is out of jail,3,2,0
1138,1138,what is the percentage of man in the right of the image in jordan,3,3,1
1139,1139,where did person in the right of the image work in boston after the bombing,0,0,1
1140,1140,who is person in the image of state traveling to the middle east,0,0,1
1141,1141,who directed the film rhino season by person in the image,2,2,1
1142,1142,woman in the image whose film rhino season was banned in iran,2,0,0
1143,1143,who directed rhino season by person in the image,3,3,1
1144,1144,where do person in the image in china want to see more transparency,0,0,1
1145,1145,where do man in the image in china want to see more transparency,3,3,1
1146,1146,who was man in the image of libya before the revolution,2,0,0
1147,1147,where man in the left of the image lose in 2012 election,0,2,0
1148,1148,where did man in the center of the image get her education from,0,0,1
1149,1149,who wrote the letter man in the center of the image,2,2,1
1150,1150,who announced the european aid to woman in the left of the image,0,0,1
1151,1151,who is person in the center of the image of supreme court of pakistan,3,3,1
1152,1152,who is person in the center of the image of supreme court of pakistan,3,3,1
1153,1153,who is person in the center of the image of supreme court of pakistan,3,3,1
1154,1154,who is trying to get man in the right of the image back to the us,2,0,0
1155,1155,where is person in the right of the image being held in russia,2,2,1
1156,1156,where does man in the right of the image want to go after leaving the us,2,0,0
1157,1157,what was iran's reaction to the ottoman government of man with the black suit in the image,1,1,1
1158,1158,what is iran's reaction to person with the black coat in the image,1,1,1
1159,1159,who is visiting pakistan in the next few days as woman with the black suit in the image to the united states,2,3,0
1160,1160,who is visiting pakistan with woman in the left of the image,1,1,1
1161,1161,who is visiting pakistan in the next few days to meet with person in the left of the image,3,3,1
1162,1162,who met with man in the right of the image in philippines,2,1,0
1163,1163,who met man in the right of the image in the philippines last week,0,3,0
1164,1164,philippines person in the right of the image with vietnamese foreign minister in vietnam,1,3,0
1165,1165,who is the foreign minister of person in the right of the image,1,3,0
1166,1166,philippines foreign minister talks to man in the right of the image in vietnam,0,1,0
1167,1167,where did the earthquake hit in pakistan and man in the image died,1,2,0
1168,1168,who is the alleged leader of man in the image,2,3,0
1169,1169,who was the man who was shot by man in the right of the image in washington dc,2,2,1
1170,1170,where was person in the right of the image held in kampala,0,3,0
1171,1171,what is the situation of person in the right of the image and lesbian in uganda,3,3,1
1172,1172,who was man with the black suit in the image of the united states when the soviet union collapsed in 2008,2,1,0
1173,1173,which four african leaders did person in the center of the image meet in the white house,1,0,0
1174,1174,who did person in the center of the image send his thoughts to during his state of the union address,0,0,1
1175,1175,who is man with the black suit in the image of sierra leone in africa,0,3,0
1176,1176,who is person in the right of the image of japan that went to china,3,0,0
1177,1177,what was the challenge for person in the image in shakespeare in love,1,0,0
1178,1178,what was the challenge for man in the image in louis dicaprio's shakespeare,1,1,1
1179,1179,who sings in the gatsby movie with person in the image,0,3,0
1180,1180,how much money does the us have in the black hole under person in the right of the image,1,3,0
1181,1181,who has to make the next payment if person in the right of the image goes into default,1,2,0
1182,1182,who was killed in karachi by person in the right of the image,1,3,0
1183,1183,who was killed in karachi by person in the right of the image,0,2,0
1184,1184,who was killed in karachi by person in the right of the image,0,2,0
1185,1185,who is the prime minister of pakistan after man in the right of the image won the election,2,0,0
1186,1186,why was woman with the black coat in the image arrested in britain in 2013,3,1,0
1187,1187,what happened to person in the left of the image when he was in the uk,1,0,0
1188,1188,what happened to linel woman with the black jacket in the image in the uk,3,2,0
1189,1189,who is person with the black coat in the image in the british gazette case,1,2,0
1190,1190,where was person with the black shirt in the image detained in london,3,3,1
1191,1191,who is the defense minister of australia and woman with the white shirt in the image from india,1,2,0
1192,1192,what is the significance of the meeting between person in the left of the image and american president,2,2,1
1193,1193,who met with person in the left of the image after the drone strike in pakistan,1,1,1
1194,1194,who did person in the image in the knesset on Wednesday,2,1,0
1195,1195,when did man in the image say fair game for all,2,2,1
1196,1196,who was known as man with the black coat in the image who spent the most money,2,2,1
1197,1197,who does peng liyuan serve as man in the image to,2,2,1
1198,1198,where is the first lady of china located in man in the image,1,3,0
1199,1199,why is china sending person in the image to africa,1,1,1
1200,1200,when was person in the right of the image offered the chance to perform at the winter olympics,0,0,1
1201,1201,when was person in the right of the image supposed to perform in russia,3,2,0
1202,1202,how long is person in the image in prison in britain,3,1,0
1203,1203,where was man in the image sent to prison after he was convicted of war crimes,0,0,1
1204,1204,where did woman in the image go after the nsa leaker,0,3,0
1205,1205,who was questioned by person in the image at the home affairs select committee,1,1,1
1206,1206,why did man in the left of the image of state visit the palestine,1,1,1
1207,1207,what is the priority for man in the left of the image in the middle east,3,3,1
1208,1208,who is the mother of man in the left of the image in greece,2,3,0
1209,1209,who is person in the left of the image that is the mom of the blond angel,2,2,1
1210,1210,who is person in the image of kenya at the time of the mall attack,0,0,1
1211,1211,what is the charge against person in the image of kenya,3,2,0
1212,1212,who is man in the image of kenya at the time of the mall attack,2,2,1
1213,1213,who is accompanying man in the image in south sudan,1,1,1
1214,1214,what is wrong with person in the top of the image in venezuela,0,2,0
1215,1215,what is the cause of the death of person in the top of the image,3,0,0
1216,1216,how many cities in india host the ganges festival of man in the right of the image,3,0,0
1217,1217,who did person in the left of the image in amman in 2013,1,1,1
1218,1218,where did the funeral of man in the left of the image take place,3,3,1
1219,1219,where is man in the left of the image of africa going to be buried,3,3,1
1220,1220,where did the funeral of man in the left of the image take place,1,1,1
1221,1221,where is person in the left of the image buried in south africa,0,2,0
1222,1222,who is backing man in the left of the image in the senate health care bill,0,2,0
1223,1223,who is man in the left of the image of the senate right now,3,3,1
1224,1224,where is person in the image going to visit,1,1,1
1225,1225,when does person with the glasses in the image have to appear in court,0,0,1
1226,1226,what was the cause of the liga supermarket collapse that killed person in the image,0,1,0
1227,1227,how old is man in the image when he is appointed to the senate,3,3,1
1228,1228,who is man in the image to africa,2,2,1
1229,1229,who is man in the image to africa,2,2,1
1230,1230,who is running against person in the image for president in montenegrin,2,2,1
1231,1231,who wrote most of the songs for person in the right of the image,2,1,0
1232,1232,who is person in the right of the image for the kennedy center,0,0,1
1233,1233,how many copies of stronger man in the image sold,3,3,1
1234,1234,what was the sentence for man with the black coat in the image and alyokhina,2,2,1
1235,1235,who is the girl in man in the right of the image,1,3,0
1236,1236,who is person in the image of kampala ugandan capital,3,3,1
1237,1237,who is man in the image of kampala ugandan capital,2,2,1
1238,1238,what is the charge against person in the image of kampala,1,1,1
1239,1239,according to person in the image the three pillars of a pragmatic approach to intervention are,0,2,0
1240,1240,who is the co-author of the senate bill with man with the glasses in the image,3,2,0
1241,1241,what is the priority for man with the glasses in the image in the senate,2,2,1
1242,1242,who is working with man in the right of the image on a path to legalization,2,1,0
1243,1243,what was the reaction to the comments made by person in the image,0,1,0
1244,1244,who produced man in the center of the image,3,3,1
1245,1245,where did person with the glasses in the image of ultra-orthodox protesters pray at the wall,3,3,1
1246,1246,who is going to meet with person in the image at the g20 summit,3,1,0
1247,1247,who is running for president in kenya as person in the left of the image,2,3,0
1248,1248,who is running for president in kenya with man in the left of the image,0,0,1
1249,1249,what was man in the left of the image talking about during his visit to south africa,1,0,0
1250,1250,person in the left of the image of south africa visit,0,1,0
1251,1251,who is man in the left of the image of the university of south africa,3,3,1
1252,1252,name of person in the center of the image to the un,2,1,0
1253,1253,which state in sri lanka has the largest population of person in the right of the image,0,0,1
1254,1254,who is man with the black coat in the image of south korea in the united states,1,2,0
1255,1255,who did man in the right of the image meet with in south korea,3,3,1
1256,1256,who is visiting the united states with man with the black coat in the image,1,3,0
1257,1257,who is person in the left of the image of qatar who has stepped down,3,3,1
1258,1258,when did person in the top of the image start to be restricted in russia,2,3,0
1259,1259,who is the opposition leader in zimbabwe who is challenging man in the left of the image,0,3,0
1260,1260,who is the opposition leader in zimbabwe who challenged person in the left of the image,0,1,0
1261,1261,who is the opposition leader in zimbabwe who challenged man in the left of the image,0,3,0
1262,1262,what was the knife found at the scene of person in the image,2,0,0
1263,1263,where did person in the image go after he was arrested,3,1,0
1264,1264,what is the significance of woman in the image in russia,2,2,1
1265,1265,where did edward snowden work as person in the image,3,0,0
1266,1266,when did person in the right of the image of south africa leave hospital,1,1,1
1267,1267,when did man in the right of the image leave hospital in south africa,1,1,1
1268,1268,who is woman in the image who is under investigation for corruption,3,1,0
1269,1269,who is woman in the image who is under investigation for fraud,0,1,0
1270,1270,what is the name of woman in the right of the image who shot up the liberation newspaper,3,0,0
1271,1271,why is woman in the left of the image being charged with murder in china,3,1,0
1272,1272,who is woman in the left of the image of liu ziaobo speaking to,2,0,0
1273,1273,how long does person in the image have to stay in russia,2,2,1
1274,1274,who was elected person in the left of the image of egypt in 2012,1,2,0
1275,1275,when does man in the image visit israel,0,0,1
1276,1276,when does european president trojan person in the image israel,0,0,1
1277,1277,when did woman in the left of the image become permanent residents of israel,1,3,0
1278,1278,when did woman in the left of the image become permanent residents of israel,3,0,0
1279,1279,why is east jerusalem experiencing poverty in woman in the left of the image,3,3,1
1280,1280,when did woman in the right of the image go to the hospital in south africa,0,1,0
1281,1281,when did person with the black suit in the image quit as president of ukraine,0,1,0
1282,1282,when did person in the center of the image sign the association agreement with the eu,2,1,0
1283,1283,who did catherine person in the center of the image in kiev in 2013,2,2,1
1284,1284,who is man in the image of kenya,2,2,1
1285,1285,who is going to be with man with the black dress in the image oregon at the george george bush library,3,3,1
1286,1286,who is going to be with person in the center of the image at the georgia bush library,1,1,1
1287,1287,who is going to meet with person with the purple suit in the image in syria,1,3,0
1288,1288,who is woman in the right of the image of the united nations going to meet with in syria,1,2,0
1289,1289,who is man in the center of the image of the us national democratic institute,1,1,1
1290,1290,who was person in the center of the image of state to visit burma,1,2,0
1291,1291,who is visiting burma with person in the center of the image,3,3,1
1292,1292,who attacked the westgate shopping mall in kenya and killed man with the sunglasses in the image,0,1,0
1293,1293,what did person in the left of the image of the united states give iran,1,1,1
1294,1294,what was person in the image of north korea talking about,1,0,0
1295,1295,when did person in the image implement an austere budget,0,2,0
1296,1296,what was the main goal of the meeting with person in the image,2,3,0
1297,1297,when did man in the right of the image meet with the kurdish parliament in turkey,2,2,1
1298,1298,what is the sentence for man in the right of the image,3,0,0
1299,1299,what is the sentence for the pakistan pakistans ( pkp ) person in the right of the image,3,1,0
1300,1300,what is the sentence for man in the right of the image of the pakistan pakistans,0,2,0
1301,1301,who is man in the bottom of the image of the china zhi xian party,2,2,1
1302,1302,when did man with the glasses in the image get arrested,2,0,0
1303,1303,when did person with the glasses in the image of china's vice premier get arrested,0,2,0
1304,1304,who is the leader of china's new political party formed by man in the bottom of the image of,3,3,1
1305,1305,who administered the oath of office to person in the left of the image of the united states,3,2,0
1306,1306,who is running for president after person in the left of the image leaves the presidency,2,2,1
1307,1307,who is going to be the us president when person in the left of the image is sworn in,0,3,0
1308,1308,who is taking over for person in the left of the image,3,0,0
1309,1309,who is person in the left of the image of the us supreme court,2,2,1
1310,1310,who was the last president to be sworn in twice by person in the left of the image,3,1,0
1311,1311,when do the cardinals vote for person in the center of the image,3,3,1
1312,1312,when did pope benedict become person in the center of the image,0,3,0
1313,1313,who is the ex wife of person with the black shirt in the image usher,1,3,0
1314,1314,what was the subject of person in the right of the image with the tech companies last week,2,0,0
1315,1315,who has the power to remove man in the image from office,2,0,0
1316,1316,how can the city of toronto remove man in the image from office,1,3,0
1317,1317,why is there pressure on man in the image to veto the media bill,2,1,0
1318,1318,why is there pressure on man in the image to veto the media bill,2,3,0
1319,1319,what movies did woman with the glasses in the image and ivory make together,0,0,1
1320,1320,who wrote the screenplay for a room with a view with woman with the black suit in the image,3,0,0
1321,1321,when does man in the image run for president,1,1,1
1322,1322,who is running for president in kenya with person in the image,1,0,0
1323,1323,who has promised to allow humanitarian aid organizations back into the country after person in the right of the image suspended aid in 2005,3,1,0
1324,1324,when did person in the image march in kyiv,3,3,1
1325,1325,where did the first gay march take place in woman in the right of the image of ukraine,1,1,1
1326,1326,what is the percentage of person in the right of the image of armenia,3,3,1
1327,1327,where is man in the image going to visit in rio,1,1,1
1328,1328,who authorized the subpoenas of phone records by man in the image,2,2,1
1329,1329,who is the president of south sudan when man in the right of the image meet in khartoum,1,2,0
1330,1330,what is the main issue between man in the right of the image,0,0,1
1331,1331,who is being tried for the killing of man in the bottom of the image in egypt,1,2,0
1332,1332,who is responsible for the government shutdown according to man in the right of the image,3,2,0
1333,1333,when did man in the right of the image become president of south africa,0,1,0
1334,1334,when did person with the black suit in the image last visit africa,1,1,1
1335,1335,who is running for president in maldives person in the right of the image stepped down,1,1,1
1336,1336,who is running for president in maldives person in the right of the image won the presidential election,0,3,0
1337,1337,where are the badgers being shot in london by person in the right of the image may,1,0,0
1338,1338,what does person in the right of the image want to see in the us gun control laws,3,3,1
1339,1339,what is the issue that man in the right of the image is talking about in minneapolis,2,2,1
1340,1340,how many young people were wounded by guns in minneapolis under man in the right of the image,0,2,0
1341,1341,what is one issue that person in the right of the image is proposing in response to the shooting in newtown,1,3,0
1342,1342,who voted to suspend aid to egypt last month and why did person in the left of the image do so,1,2,0
1343,1343,who said person in the left of the image will not give aid to egypt,1,1,1
1344,1344,who is backing person in the left of the image for president in israel,1,1,1
1345,1345,who is backing man in the left of the image assaf for president in israel,3,3,1
1346,1346,what is the singer's song about in person in the left of the image,1,1,1
1347,1347,what does man in the image want to do with russia,0,1,0
1348,1348,who did person in the image write about in his op-ed in russia,2,0,0
1349,1349,when does person in the right of the image address the united nations general assembly,3,3,1
1350,1350,when is person in the right of the image going to visit the united states,3,3,1
1351,1351,what led to the ouster of man in the right of the image,0,0,1
1352,1352,what is the priority for man in the right of the image right now,1,0,0
1353,1353,who was the last person to see person in the image alive,0,0,1
1354,1354,how did they find out person in the image was the father of mariah berry,2,3,0
1355,1355,university of person in the center of the image kills himself in dormitory,3,3,1
1356,1356,what happened to man with the purple suit in the image at the college of central florida,3,3,1
1357,1357,who is the university of person in the center of the image that died in the tower,0,0,1
1358,1358,what is the percentage of votes won by person in the image of the republic of yerevan,2,1,0
1359,1359,where were person in the image held in iraq,0,2,0
1360,1360,who won the russian mayoral election held on Sunday by man in the image,2,0,0
1361,1361,who won the russian mayoral election held on Sunday by man in the image,1,1,1
1362,1362,who is person in the image speaking out against,1,3,0
1363,1363,when did man in the image become the king of saudi arabia,1,0,0
1364,1364,who is man in the center of the image on the senate homeland security committee,0,3,0
1365,1365,how did time magazine get its portrait of person with the green dress in the image,0,0,1
1366,1366,who is visiting the united states with man in the right of the image of state,1,1,1
1367,1367,where did person in the right of the image march for peace on april 9 2013,2,2,1
1368,1368,where is woman in the right of the image of colombia trying to negotiate a peace treaty,1,0,0
1369,1369,where was the suicide bombing that killed woman in the right of the image of iraq,1,3,0
1370,1370,where was the latest suicide bombing in iraq by woman in the right of the image,3,2,0
1371,1371,where did the bombing of person in the right of the image take place,3,3,1
1372,1372,who has the most influence in the world economy according to person in the center of the image,3,3,1
1373,1373,why did the united states negotiate a free trade agreement with woman in the center of the image,1,1,1
1374,1374,who is holding talks with woman with the sunglasses in the image of interior in phnom dong,2,3,0
1375,1375,what party is led by woman with the glasses in the image in cambodia,3,2,0
1376,1376,where did person in the right of the image go after he was deported from north korea,0,1,0
1377,1377,why was woman in the right of the image released from north korea,2,2,1
1378,1378,where was person in the right of the image of the pakistan taliban killed,0,0,1
1379,1379,who nominated man in the bottom of the image to be the head of the us central bank,1,2,0
1380,1380,what is the legal term for the shooting by person in the center of the image,0,0,1
1381,1381,who are the members of person in the image,1,3,0
1382,1382,where are person in the image playing in the summer,2,2,1
1383,1383,where is the asian economic cooperation summit held with person in the image from 21 countries,0,1,0
1384,1384,who did person in the right of the image of jordan meet with last week,2,0,0
1385,1385,when did vice president biden meet with person in the bottom of the image,3,3,1
1386,1386,what is the charge against person in the top of the image in ukraine,2,2,1
1387,1387,who is running against person in the right of the image in the israel election,3,3,1
1388,1388,who is the singer of pussy riot now that man in the right of the image of the band are free,1,3,0
1389,1389,what do man in the right of the image want out of the irish wolf band,3,3,1
1390,1390,who did man in the top of the image give the files to,3,3,1
1391,1391,when do nato man with the black suit in the image meet in belgium,2,0,0
1392,1392,what is the largest Somali population in person in the right of the image,2,3,0
1393,1393,who plays the lead pirate in person in the right of the image,1,1,1
1394,1394,who plays the lead pirate in woman in the right of the image,2,2,1
1395,1395,what percentage of american voters think person in the right of the image is a whistleblower,2,2,1
1396,1396,who is the leader of iran and man in the left of the image in germany,1,1,1
1397,1397,what is the priority for person with the black suit in the image after the nuclear deal,1,0,0
1398,1398,who is the source of the surveillance that man in the right of the image is concerned about,3,0,0
1399,1399,when does man in the right of the image talk about the surveillance programs,0,0,1
1400,1400,where is person in the center of the image going to visit in the middle east,0,1,0
1401,1401,where did man in the left of the image come from in pakistan,2,1,0
1402,1402,what is the purpose of the 215 program according to woman in the image,2,2,1
1403,1403,who is the first lady of yugoslavia buried next to person with the black shirt in the image,2,2,1
1404,1404,who is the first lady of yugoslavia buried next to person with the black coat in the image,0,3,0
1405,1405,who is the first lady of yugoslavia buried next to person with the black suit in the image,3,3,1
1406,1406,who is the wife of man in the center of the image in belgrade,3,3,1
1407,1407,how old was jovanka brozlays when she died as person with the black suit in the image,0,0,1
1408,1408,who is the chief prosecutor of egypt who has been accused of insulting man in the center of the image,1,1,1
1409,1409,what opposition party is trying to bring about change in zimbabwe under person in the left of the image,2,2,1
1410,1410,who is person in the image that plays in play with mexico,1,2,0
1411,1411,who was sentenced to two years in prison for man in the left of the image in a church,3,1,0
1412,1412,where are man in the left of the image of pussy riot being held,3,3,1
1413,1413,what is the priority of the new government of minnesota under the leadership of michael person in the left of the image,1,1,1
1414,1414,how did man in the image die in the 80's,2,1,0
1415,1415,when did person in the image die from her disease,3,3,1
1416,1416,who are the judges in person in the center of the image,0,2,0
1417,1417,who are the judges in person in the center of the image,0,3,0
1418,1418,who are the judges in kenya under woman in the center of the image rupiah banda,2,0,0
1419,1419,who met with person in the bottom of the image in north korea,2,2,1
1420,1420,who did man in the bottom of the image meet with in north korea,1,0,0
1421,1421,why did the british foreign secretary won person in the center of the image on burma,2,2,1
1422,1422,what did person in the image want to do with the nsa,3,3,1
1423,1423,what was the purpose of the bill that bill person in the image,3,3,1
1424,1424,who are man with the white coat in the image in the car race in china,1,1,1
1425,1425,when did person with the white shirt in the image start kart racing,2,1,0
1426,1426,who is man with the white jacket in the image of the china auto racing team,0,0,1
1427,1427,who does man with the white shirt in the image for in karting,0,0,1
1428,1428,who is the daughter of man in the image,0,0,1
