qid,question,origanswer,generatedanswer,correctness
d5c181720dba11ecb1e81171463288e9,"""Has Carnegie Hall always looked the same?""",1,1,1
d5c182120dba11ecb1e81171463288e9,"""Are there more overall colors represented on the feathers of the Malachite Kingfisher or the Pied Avocet?""",0,1,0
d5c183b60dba11ecb1e81171463288e9,"""Between the ""Dewey Monument"" and the ""I Love San Francisco"" monument, which one is higher above ground?""",0,1,0
d5c183f20dba11ecb1e81171463288e9,"""Between a 1950 Rover 75 and a Maserati Kubang, which vehicle has a taller windshield?""",0,1,0
d5c185960dba11ecb1e81171463288e9,"""Are street signs for Castro Street always green?""",1,1,1
d5c185be0dba11ecb1e81171463288e9,"""Which building has more rounded balconies;  Casa Joan Anglada or Casa Vicens, Barcelona?""",1,1,1
d5c18afa0dba11ecb1e81171463288e9,"""What decorates the balconies on Bourbon Street in New Orleans at night?""",1,1,1
d5c18b360dba11ecb1e81171463288e9,"""Are the centers of the Hydrangea and the Red Chrysanthemum potmum the same size?""",0,1,0
d5c18e1a0dba11ecb1e81171463288e9,"""Is the lit up brand RICOH logo sign larger than any of the lit up logos below it on the Sanai Building?""",0,0,1
d5c190400dba11ecb1e81171463288e9,"""What shape is at the top of both the Baiyoke Tower and the Turning Torso skyscraper?""",0,0,1
d5c194500dba11ecb1e81171463288e9,"""Which market separates fruit into smaller display baskets, Jean-Talon Market or Besarabsky Market?""",1,1,1
d5c197ca0dba11ecb1e81171463288e9,"""What is the shape of the China Art Museum roof?""",0,1,0
d5c19d1a0dba11ecb1e81171463288e9,"""Between the Amanita muscaria mushroom and the Russula emetica, which one has the wider cap?""",1,0,0
d5c19e5a0dba11ecb1e81171463288e9,"""What's the shape of the building around the entrance doors to the Roseville City Civic Center and the McWane Science Center?""",0,1,0
d5c19f540dba11ecb1e81171463288e9,"""Are there more rows of keys on the Clavecin Couchet or the  Harmonium?""",1,0,0
d5c1a1660dba11ecb1e81171463288e9,"""Which fish has a more yellow top (dorsal) fin; Chrysiptera starcki or Centropyge loricula?""",0,0,1
d5c1a2920dba11ecb1e81171463288e9,"""Is there seating on more than one side of the Berlin Alexanderplatz station?""",0,1,0
d5c1a4400dba11ecb1e81171463288e9,"""Which has a smoother cap: Mycena pearsoniana or Mycena vulgaris?""",1,1,1
d5c1a7420dba11ecb1e81171463288e9,"""What shape are the tall windows on the exterior of the Petit Palais, Paris, France?""",1,0,0
d5c1a90e0dba11ecb1e81171463288e9,"""Is there a Hotel Okura Tokyo sign on the front and back of the building?""",0,1,0
d5c1a97c0dba11ecb1e81171463288e9,"""Does Milagres Church or St. Paul's Church in Mangalore have more total floors?""",1,0,0
d5c1a9f40dba11ecb1e81171463288e9,"""Which fugus' stem is more transparent; Mycena adonis or Amanita muscaria?""",0,0,1
d5c1ab2a0dba11ecb1e81171463288e9,"""Are there more or fewer strings on the Regal Blue Comet mandolin than the Lirica?""",0,0,1
d5c1b4620dba11ecb1e81171463288e9,"""Do the fountains in front of the Louvre run both day and night?""",0,1,0
d5c1b5980dba11ecb1e81171463288e9,"""which has more stories: Hammersmith Hospital or the Hope and Anchor in Hammersmith?""",0,0,1
d5c1b66a0dba11ecb1e81171463288e9,"""Does Shibuya Crossing have multiple advertising screens for videos?""",1,0,0
d5c1b69c0dba11ecb1e81171463288e9,"""What color is the thin, horizontal line on the Abbey Rd. NW8 signs London?""",0,1,0
d5c1b96c0dba11ecb1e81171463288e9,"""Do both the abandoned building at Milovice and the Belvedere South tower have graffiti on them?""",1,0,0
d5c1b9d00dba11ecb1e81171463288e9,"""Which body part is found on both a 1917 McKinley dollar and a Monroe Doctrine Centennial half dollar?""",0,0,1
d5c1baac0dba11ecb1e81171463288e9,"""Are the subway tracks in Odaiba higher than the bridge connecting Tokyo and Odaiba?""",0,1,0
d5c1bd900dba11ecb1e81171463288e9,"""Does the Main Mall Row in Poughkeepsie, NY or the Lower Main Street building complex in Beacon, NY have a more colorful facade?""",0,1,0
d5c1c3120dba11ecb1e81171463288e9,"""Which building is taller, Madison Park Technical Vocational or Northeast Metro Regional Vocational School?""",1,0,0
d5c1c5c40dba11ecb1e81171463288e9,"""Between the ""The Morning"" and ""Shipwreck"" which painting has more clouds in it?""",1,0,0
d5c1c5f60dba11ecb1e81171463288e9,"""What color are both the tansy beetle and the six-spotted tiger beetle?""",0,0,1
d5c1c6960dba11ecb1e81171463288e9,"""Where is the walking path on the Brooklyn Bridge relative to the roadway?""",0,1,0
d5c1c6fa0dba11ecb1e81171463288e9,"""Are there windows on both ING House and the Whale building?""",1,0,0
d5c1c93e0dba11ecb1e81171463288e9,"""Which is the taller building, the Korean War Museum in Seoul or the National Civil Rights Museum in Nashville.""",1,0,0
d5c1c9700dba11ecb1e81171463288e9,"""Do the Broadgate Tower and the London City Hall building have the same tint on their exterior glass panels?""",1,1,1
d5c1cf880dba11ecb1e81171463288e9,"""Do the wedding dresses worn by the bride in both the Traditional Shinto wedding and the Traditional Wedding Dress of Bahrain stop above the above the ankle?""",1,0,0
d5c1d1900dba11ecb1e81171463288e9,"""Turkey Pavilion and the France Pavilion both incorporate what into their architecture?""",0,0,1
d5c1d3340dba11ecb1e81171463288e9,"""Is there advertising above the Fat Angelo's sign in Central Soho, Hong Kong?""",1,1,1
d5c1d3fc0dba11ecb1e81171463288e9,"""Are the flags and decorations in front of the Metropolitan Museum of Art always the same?""",0,0,1
d5c1d7a80dba11ecb1e81171463288e9,"""Which has more seating available for spectators, Utah Olympic Park or Whistler Ski jumping?""",1,0,0
d5c1d9740dba11ecb1e81171463288e9,"""Is there more stair railings leading up to the Tatebayashi Civic Center or the Dothan Civic Center?""",1,1,1
d5c1dc4e0dba11ecb1e81171463288e9,"""Which work of art, more completely invokes the playing of a game; Public art - Hopscotch, Burswood Perth or  Balboa Park El Cid?""",0,0,1
d5c1df640dba11ecb1e81171463288e9,"""Do Michael Rensing and Matt Reis always wear the same type of uniform when they play soccer?""",1,0,0
d5c1dfd20dba11ecb1e81171463288e9,"""Were basketball shorts shorter or longer in the 70's than the current day?""",0,1,0
d5c1e1760dba11ecb1e81171463288e9,"""Which butterfly appears to have 4 eyes; Peacock Butterfly or Papilio?""",0,0,1
d5c1e3100dba11ecb1e81171463288e9,"""Which columned building has a widow's walk; Nightingale-Brown House or Thomas F. Hoppin House?""",0,1,0
d5c1e5220dba11ecb1e81171463288e9,"""Which has thinner front lights, the Marussia B2 or the Lamborghini Veneno?""",0,1,0
d5c1ed100dba11ecb1e81171463288e9,"""Are the leaves of the Chinese peony or of the Welsh Primrose wider?""",0,1,0
d5c1fa800dba11ecb1e81171463288e9,"""Does the Romsey Railway Station or the Peraues Station in Athens, Greece provide travelers with more shelter from rain?""",1,0,0
d5c1fdd20dba11ecb1e81171463288e9,"""Are more mountains visible in Catalonia or Brittany when viewed by satellite?""",0,0,1
d5c1ff6c0dba11ecb1e81171463288e9,"""How does one enter different museums of contemporary art in Japan?""",1,1,1
d5c1ffe40dba11ecb1e81171463288e9,"""Both the paintings The Chios massacre and Victor Delacroix feature a person on what animal?""",1,0,0
d5c202a00dba11ecb1e81171463288e9,"""Between the cap of an Amanita Magniverrucata and a Cantharellus minor which one is smoother?""",1,1,1
d5c203ae0dba11ecb1e81171463288e9,"""What car's headlights have a longer horizontal shape, 2009 Audi A4 or the Maserati MC12?""",0,0,1
d5c204a80dba11ecb1e81171463288e9,"""What color is the Oxford University student academic dress?""",1,1,1
d5c206740dba11ecb1e81171463288e9,"""To which eatery could you take an electrified train; Cafe karpershoek or C & C Cafe, Shreveport?""",0,0,1
d5c215380dba11ecb1e81171463288e9,"""Which has longer legs: the Maned Wolf at the Beardsley Zoo or a Mustela nigripes?""",1,1,1
d5c216460dba11ecb1e81171463288e9,"""What color is the exterior of both Peoria City Hall and Peoria Waterworks Main Building?""",1,1,1
d5c216f00dba11ecb1e81171463288e9,"""Between a Three Window Coupe Hotrod and a 1928-29 Ford Model A Roadster Hot Rod which one has more windows?""",1,1,1
d5c21b1e0dba11ecb1e81171463288e9,"""Does the Blue Mosque in Istanbul have only one dome?""",0,0,1
d5c21f060dba11ecb1e81171463288e9,"""What colors are on the sign in front of the Rijksmuseum Amsterdam?""",0,0,1
d5c223340dba11ecb1e81171463288e9,"""Does the Iceberg Skating Palace in Sochi have the same type of roof as the Fisht Olympic Stadium?""",1,1,1
d5c224920dba11ecb1e81171463288e9,"""On average, is there more space between the petals of the Columbine flower or the 'Blush Noisette' Rose?""",1,1,1
d5c22dc00dba11ecb1e81171463288e9,"""Does the St. Louis Art Museum always hang banners out front by the entrance?""",1,0,0
d5c22f1e0dba11ecb1e81171463288e9,"""What color is on the top of the heads of both the Pivert and the Russet-crowned Motmot?""",1,0,0
d5c233560dba11ecb1e81171463288e9,"""Is there a reflective exterior on both the MahaNakhon and the Shanghai towers?""",1,0,0
d5c234000dba11ecb1e81171463288e9,"""Which color walls have been used to display cartoons at the Israeli Cartoon Museum?""",1,1,1
d5c235180dba11ecb1e81171463288e9,"""Does the Principal Pavilion have more or fewer steps than the Ratcharuedee Pavilion?""",1,0,0
d5c2393c0dba11ecb1e81171463288e9,"""What color do both of the buildings of Oklahoma City Museum of Art and the Tulsa Performing Arts Center share?""",0,1,0
d5c23dce0dba11ecb1e81171463288e9,"""Is there a body of water near the Seoul Olympic Stadium?""",0,1,0
d5c23e280dba11ecb1e81171463288e9,"""Does the outside of Rijksmuseum Amsterdam and the British museum look similar?""",1,0,0
d5c244040dba11ecb1e81171463288e9,"""Are the fire escapes from the buildings in SOHO, New York, facing the street?""",1,1,1
d5c246ca0dba11ecb1e81171463288e9,"""What color is the exterior of various buildings at the FSU campus?""",1,1,1
d5c24ae40dba11ecb1e81171463288e9,"""Does Beale St. feature a number of signs that are illuminated at night but not during the day?""",1,1,1
d5c24c2e0dba11ecb1e81171463288e9,"""Which of these contain more of a percussion element; Pipe and tabor or Russian Bassoon?""",0,1,0
d5c2534a0dba11ecb1e81171463288e9,"""What is the color of the boat at the base of the Santa Maria del Mar altar statue?""",1,1,1
d5c2544e0dba11ecb1e81171463288e9,"""What circular object do both  Christ Church and St. Louis Cathedral both have on them?""",0,1,0
d5c258b80dba11ecb1e81171463288e9,"""Which has a larger center:  Chrysanthemum or Cypripedium reginae?""",1,0,0
d5c25b7e0dba11ecb1e81171463288e9,"""What type body of water types are in the vicinity of the Chinese pavilion at Haw Par Villa?""",0,0,1
d5c260100dba11ecb1e81171463288e9,"""Between Davison Hall at Louisiana Tech and Lane Hall at Virginia tech which has more green trim?""",1,1,1
d5c266140dba11ecb1e81171463288e9,"""Do the white-necked Jacobin and Indian peafowl both have iridescent feathers?""",1,1,1
d5c266aa0dba11ecb1e81171463288e9,"""What material is the exterior of the Indianapolis motor speedway pagoda made of?""",0,0,1
d5c268ee0dba11ecb1e81171463288e9,"""Is the Pierce House a rounder building than the Minnesota Public Library in Rochester?""",1,1,1
d5c2692a0dba11ecb1e81171463288e9,"""What do both Vincent Edwards and Goran Dragić wear around the knee while playing basketball?""",0,1,0
d5c26a2e0dba11ecb1e81171463288e9,"""Which plant's spines are larger; Ferocactus cylindraceus or R heliosa?""",0,1,0
d5c26b640dba11ecb1e81171463288e9,"""Do daffodils and clematis have the same number of petals?""",1,0,0
d5c26b960dba11ecb1e81171463288e9,"""What shape are both the golden barrel cactus and the Epithelantha?""",0,0,1
d5c26f740dba11ecb1e81171463288e9,"""Is wikimania only attended by males?""",0,0,1
d5c277120dba11ecb1e81171463288e9,"""Which fungus has a lighter color stem; Mycena galopus or Lepiota magnispora?""",0,0,1
d5c278160dba11ecb1e81171463288e9,"""What main color are the destroying angel mushroom and the Amanita bisporigera?""",0,1,0
d5c279e20dba11ecb1e81171463288e9,"""Between the women depicted in the works ""Grasset-decembre"" and ""Edouard Manet"" which one is showing more skin?""",1,0,0
d5c27cc60dba11ecb1e81171463288e9,"""Are Abudefduf Vaigiensis and Pseudanthias Tuka both striped?""",1,1,1
d5c27d5c0dba11ecb1e81171463288e9,"""Is the Canna Lily more colorful than the Lamb's Ear plant?""",1,1,1
d5c27dfc0dba11ecb1e81171463288e9,"""Which has a more circular shape: Echeveria Crassulaceae or Crassula lactea?""",1,1,1
d5c27ff00dba11ecb1e81171463288e9,"""Is the silver sphere as prominent when viewed from the front and back of the Odaiba Fuji TV building?""",1,1,1
d5c2869e0dba11ecb1e81171463288e9,"""Were multiple colors used to illuminate the stadium during the 2008 Olympic opening ceremony?""",1,1,1
d5c288880dba11ecb1e81171463288e9,"""Which has more lanes, the Olympic swimming pool in Tbilisi or the Stade Olympique Bercelone pool?""",0,1,0
d5c288b00dba11ecb1e81171463288e9,"""Does the fountain outside of the Pavilion Kuala Lumpur always spray water at the same height?""",1,0,0
d5c28d240dba11ecb1e81171463288e9,"""Which building looks more modern: the Studio Art building at Reed College or the Richard Randall Art Studio?""",0,1,0
d5c28d420dba11ecb1e81171463288e9,"""Do the men and women of Oxford University wear the same piece of clothing for academic dress?""",1,0,0
d5c28e280dba11ecb1e81171463288e9,"""Which memorial is also a shelter; District of Columbia World War Memorial or Civil War memorial at Warren Common, Rhode Island?""",1,1,1
d5c28f900dba11ecb1e81171463288e9,"""Was grass present at both stages of the opening and closing ceremony of the 2012 Summer Olympics?""",0,0,1
d5c294360dba11ecb1e81171463288e9,"""How many more entrances does Smith Hall have than Page Hall?""",0,1,0
d5c2956c0dba11ecb1e81171463288e9,"""Are there staircases leading up to both the Liverpool Museum and Library, as well as the National Museum in Cardiff?""",0,0,1
d5c295940dba11ecb1e81171463288e9,"""The Italian Pavilion is constructed with what materials?""",1,1,1
d5c296c00dba11ecb1e81171463288e9,"""What grows near both the Shanghai Urban Planning Exhibition Hall and TWTC Nangang?""",0,1,0
d5c2977e0dba11ecb1e81171463288e9,"""Which has more columns supporting its roof, the Victorian gazebo or the Lion Pavilion?""",0,1,0
d5c297a60dba11ecb1e81171463288e9,"""Do the Levanger museum and the the castle-museum have the same style roof?""",0,0,1
d5c297ce0dba11ecb1e81171463288e9,"""What types of plant life is there on the rocky parts of Big Sur?""",1,1,1
d5c298dc0dba11ecb1e81171463288e9,"""How many stories is Southgate Hall at Duke University?""",0,0,1
d5c299220dba11ecb1e81171463288e9,"""Is there greenery at Centennial Olympic Park?""",1,1,1
d5c29e860dba11ecb1e81171463288e9,"""Is there more than one kind of potted plant at the Johnson Foundation Building in Wind Point, Wisconsin""",0,1,0
d5c29eae0dba11ecb1e81171463288e9,"""Does the Johnson house and Wind Point, Wisconsin have potted plants?""",0,0,1
d5c29ed60dba11ecb1e81171463288e9,"""Does the Johnson House in Wind Point, Wisconsin have a completely flat roof?""",0,1,0
d5c29f6c0dba11ecb1e81171463288e9,"""Does Stanford Memorial Church have a chandelier hanging in it?""",1,0,0
d5c2a0c00dba11ecb1e81171463288e9,"""Are the railings in front of the MIT Stata Center taller than the windows?""",0,1,0
d5c2a16a0dba11ecb1e81171463288e9,"""Does the Quincy Market building in Boston have columns on all sides?""",0,0,1
d5c2a19c0dba11ecb1e81171463288e9,"""Does the Quincy Market building in Boston have at least one chimney?""",1,0,0
d5c2a4b20dba11ecb1e81171463288e9,"""Is there a fence at both the White House and at Cheers in Boston?""",0,0,1
d5c2a5480dba11ecb1e81171463288e9,"""Are there buildings which are visible from Tom McCall Waterfront Park?""",1,1,1
d5c2a57a0dba11ecb1e81171463288e9,"""Are people allowed to walk on the grass at Tom McCall Waterfront Park?""",1,1,1
d5c2a6c40dba11ecb1e81171463288e9,"""Which color is found on both the Hot Doug's sign and the Papaya Dog sign?""",1,1,1
d5c2a6e20dba11ecb1e81171463288e9,"""Which color is found on both the Hot Doug's sign and the Let's be Frank sign?""",0,0,1
d5c2ac640dba11ecb1e81171463288e9,"""Does Sea World San Antonio have both orcas and beluga whales?""",1,1,1
d5c2ad5e0dba11ecb1e81171463288e9,"""Are there trees that provide shade in Waterworld Waterpark in Ayia Napa?""",0,0,1
d5c2adae0dba11ecb1e81171463288e9,"""Does the Harvard Stadium have arches on the exterior walls?""",1,1,1
d5c2ade00dba11ecb1e81171463288e9,"""Does WaterWorld Waterpark serve pizza and french fries?""",1,1,1
d5c2ae300dba11ecb1e81171463288e9,"""Does WaterWorld Waterpark have multiple statues?""",1,1,1
d5c2aed00dba11ecb1e81171463288e9,"""What do the lighting fixtures look like in the Club 33 in Disneyland""",1,1,1
d5c2af200dba11ecb1e81171463288e9,"""What color are the tablecloths in Club 33 at Disneyland?""",0,0,1
d5c2af3e0dba11ecb1e81171463288e9,"""Does the inside of Club 33 at Disneyland have a plain, flat ceiling?""",1,1,1
d5c2af660dba11ecb1e81171463288e9,"""Are there at least four different kinds of lights inside Club 33 at Disneyland?""",0,0,1
d5c2b0a60dba11ecb1e81171463288e9,"""Are the statues at the Appellate Court House in New York all the same?""",0,1,0
d5c2b20e0dba11ecb1e81171463288e9,"""At Wingspread, is the window trim color on the exterior of the building the same as the window trim color on the interior of the building?""",0,1,0
d5c2b3120dba11ecb1e81171463288e9,"""Are there more than 6 pillars on the buiding of the Monte Carlo?""",1,0,0
d5c2b3300dba11ecb1e81171463288e9,"""Are there lanterns hanging from the ceiling at the entrance of the New York Life building in NY?""",0,1,0
d5c2b3800dba11ecb1e81171463288e9,"""Does the New York Life building in NY have an archway?""",0,1,0
d5c2b4340dba11ecb1e81171463288e9,"""Is there any significant tree cover around public attractions in Atlanta?""",0,0,1
d5c2b54c0dba11ecb1e81171463288e9,"""Are the loops in the dragon challenge ride both blue and red?""",1,0,0
d5c2b5e20dba11ecb1e81171463288e9,"""Does the temperature drop below freezing point at the Charles River at any time of the year?""",0,0,1
d5c2b6500dba11ecb1e81171463288e9,"""Does Lake Eola park have at least two fountains?""",1,0,0
d5c2b6820dba11ecb1e81171463288e9,"""The Lake Eola fountain is capable of being lit by at least what two colors?""",0,0,1
d5c2bbdc0dba11ecb1e81171463288e9,"""Does the Biotech Research Centre Heritage building have the same building color as the Royal Cinema building?""",0,0,1
d5c2bc5e0dba11ecb1e81171463288e9,"""Do the entrance to the Earthquake Ride and the main entrance to Universal Studios both have a brick facade?""",0,1,0
d5c2bcd60dba11ecb1e81171463288e9,"""Does The Mirage in Las Vegas have a waterfall outside?""",0,0,1
d5c2bd4e0dba11ecb1e81171463288e9,"""Does Pizza Brutta and OLIVA ​Italian & Mediterranean Cuisine in Madison, WI have the same roof color?""",1,0,0
d5c2be020dba11ecb1e81171463288e9,"""Is the roof design at the First Unitarian Meeting House irregular?""",0,1,0
d5c2be200dba11ecb1e81171463288e9,"""Both the interior and exterior of First Unitarian Meeting House have an exposed stone design?""",1,0,0
d5c2be480dba11ecb1e81171463288e9,"""Does the First Unitarian Meeting House have chimney like stacks on the roof?""",1,0,0
d5c2be7a0dba11ecb1e81171463288e9,"""Does the interior of the first Unitarian Society Meetinghouse having light coming from outside?""",1,1,1
d5c2bf4c0dba11ecb1e81171463288e9,"""Are both clocks on the rear facade of the Paramount Building higher up than the Hard Rock Cafe's marquee on the same building?""",1,1,1
d5c2bf920dba11ecb1e81171463288e9,"""Are the Hollywood Rip Ride Rockit and the Hogwarts Express rides at Universal Studios both roller coasters?""",1,0,0
d5c2c0640dba11ecb1e81171463288e9,"""Is the The Picasso in Daley Plaza the same color as the Lascar flamingo sculpture?""",1,1,1
d5c2c4560dba11ecb1e81171463288e9,"""Are there multiple historic plaques in the city of Atlanta?""",0,1,0
d5c2c4740dba11ecb1e81171463288e9,"""What types of celebrations go on in Chinatown London?""",0,1,0
d5c2c4a60dba11ecb1e81171463288e9,"""What can be found hanging from the streets in Chinatown London?""",1,1,1
d5c2c7a80dba11ecb1e81171463288e9,"""Is the street underneath the Chinatown Gate in London paved or brick?""",1,1,1
d5c2c8e80dba11ecb1e81171463288e9,"""Are there many hanging lanterns in Chinatown, London?""",0,0,1
d5c2c92e0dba11ecb1e81171463288e9,"""Is there both a Hershey's billboard and a Top Model billboard on Broadway from 42nd to 47th Streets?""",1,1,1
d5c2c9b00dba11ecb1e81171463288e9,"""Do both double decker tour buses and city buses operate near Times Square in New York?""",1,1,1
d5c2cac80dba11ecb1e81171463288e9,"""What is the shape of the Paris hotel sign?""",0,1,0
d5c2cb680dba11ecb1e81171463288e9,"""Can a person see Reuters from Times Square?""",1,1,1
d5c2cd340dba11ecb1e81171463288e9,"""Does Pioneer Monument have human statues?""",0,1,0
d5c2cdd40dba11ecb1e81171463288e9,"""Is the Riverside Boat Club taller than the Stoller Boat House?""",0,1,0
d5c2d0360dba11ecb1e81171463288e9,"""Is the stage at the Cincinnati Music Hall made of the same material as the ballroom floor?""",1,1,1
d5c2d0e00dba11ecb1e81171463288e9,"""Can both evergreen trees and deciduous trees be found at Dragon Challenge?""",0,1,0
d5c2d1080dba11ecb1e81171463288e9,"""Does the Cincinnati Music Hall have multiple chimneys?""",0,1,0
d5c2d13a0dba11ecb1e81171463288e9,"""Does the Cincinnati Music Hall have multiple spire roofs?""",0,0,1
d5c2d1760dba11ecb1e81171463288e9,"""Is the Cincinnati Music Hall have columns inside and outside?""",0,1,0
d5c2d2480dba11ecb1e81171463288e9,"""Are there any buildings near the waterfront at Lake Eola Park?""",1,1,1
d5c2d2700dba11ecb1e81171463288e9,"""What color are the boat rentals available at Lake Eola Park?""",0,1,0
d5c2d46e0dba11ecb1e81171463288e9,"""Does the First Unitarian Society meeting house have a flat and level roof?""",1,0,0
d5c2d4960dba11ecb1e81171463288e9,"""Are all the windows on the First Unitarian Society meeting house the same shape?""",1,1,1
d5c2d5360dba11ecb1e81171463288e9,"""Are there buildings in Venice Beach?""",1,0,0
d5c2d64e0dba11ecb1e81171463288e9,"""Do Lake Hall and the Snell Library at Northeastern University feature both the same type of windows and the same type of exterior material?""",0,0,1
d5c2d8240dba11ecb1e81171463288e9,"""What can you find in front of the Mirage Las Vegas?""",0,0,1
d5c2d91e0dba11ecb1e81171463288e9,"""Are there places to buy food and eat it at the Halles du Petit Quartier in Québec?""",0,0,1
d5c2d9960dba11ecb1e81171463288e9,"""Are the lights on the Paris Ball in Las Vegas on all day long?""",0,0,1
d5c2dbee0dba11ecb1e81171463288e9,"""Does the OPG/Ontario Hydro Building in Toronto reflect light?""",0,1,0
d5c2dc660dba11ecb1e81171463288e9,"""Are there fountains in Chicago that children can play in?""",1,1,1
d5c2de820dba11ecb1e81171463288e9,"""Does the Cathedral of Learning at the University of Pittsburgh have arches and columns?""",0,0,1
d5c2deb40dba11ecb1e81171463288e9,"""Does the Cathedral of Learning at the University of Pittsburgh have at least two stained glass windows?""",1,0,0
d5c2df360dba11ecb1e81171463288e9,"""Does the clock in Milwaukee City hall have Roman numerals?""",1,1,1
d5c2df7c0dba11ecb1e81171463288e9,"""What is the color of the roof of Brooklyn Ice Cream Factory ?""",1,1,1
d5c2e08a0dba11ecb1e81171463288e9,"""Does the Belvedere Castle have a lake in front of it and weather sensing equipment on top of it?""",0,1,0
d5c2e44a0dba11ecb1e81171463288e9,"""Are there buildings with stone molding on College Street?""",0,0,1
d5c2e6fc0dba11ecb1e81171463288e9,"""Are the swans at Lake Eola Park the same color as the swan boats?""",1,0,0
d5c2e7920dba11ecb1e81171463288e9,"""Does Boston have any nature parks adjacent to the Charles River?""",1,1,1
d5c2e92c0dba11ecb1e81171463288e9,"""Are there street lamps in Schenley Plaza?""",1,0,0
d5c2e9cc0dba11ecb1e81171463288e9,"""What colors do T&T Supermarket stores use for the lettering of the store name?""",1,1,1
d5c2eb840dba11ecb1e81171463288e9,"""Are there trees found near both Navy Pier, Chicago Harbor, Chicago and Crown Fountain?""",1,1,1
d5c2ec2e0dba11ecb1e81171463288e9,"""Is the Olympic Sculpture Park close to a water body ?""",0,0,1
d5c2ecba0dba11ecb1e81171463288e9,"""Were there animals in Central park in 2018?""",1,0,0
d5c2ee180dba11ecb1e81171463288e9,"""Is the theme park busy?""",1,0,0
d5c2f0340dba11ecb1e81171463288e9,"""are there skyscrapers in Boston?""",1,1,1
d5c2f0a20dba11ecb1e81171463288e9,"""Does the international fountain in Seattle spray water higher than the dome-shaped part itself?""",0,1,0
d5c2f0ca0dba11ecb1e81171463288e9,"""Do children play in the water of the international fountain in Seattle?""",1,0,0
d5c2f0f20dba11ecb1e81171463288e9,"""Is Belvedere Castle in Central Park, New York taller than one story?""",0,0,1
d5c2f11a0dba11ecb1e81171463288e9,"""Does Belvedere Castle in Central Park, New York have any arched doorways?""",0,1,0
d5c2f3ae0dba11ecb1e81171463288e9,"""What Boston building consists of two tall towers and sits near highway 93?""",0,0,1
d5c2f4bc0dba11ecb1e81171463288e9,"""What music group was being featured at the Mirage at the same time that Cirque du Soleil was there?""",0,0,1
d5c2f50c0dba11ecb1e81171463288e9,"""What shape is the Nathans sign at Coney Island, Brooklyn, NY?""",0,1,0
d5c2f5840dba11ecb1e81171463288e9,"""Do both Rosellas Pizza and Artichoke Pizza have a store front?""",1,1,1
d5c2f5ac0dba11ecb1e81171463288e9,"""Does Rosellas Pizza and Artichoke Pizza have the same logo design?""",0,1,0
d5c2f6ba0dba11ecb1e81171463288e9,"""Does the Lincoln Road Mall have shaded outdoor seating?""",1,0,0
d5c2f7320dba11ecb1e81171463288e9,"""Are there both deciduous trees and palm trees near Lincoln Road Mall?""",0,1,0
d5c2f8b80dba11ecb1e81171463288e9,"""What color are the taxis?""",0,0,1
d5c2f9260dba11ecb1e81171463288e9,"""Can a person see the Space Needle if that person stood on top of the Seattle Center International fountain?""",1,1,1
d5c2f94e0dba11ecb1e81171463288e9,"""Are the lights on the international fountain in Seattle always on?""",1,1,1
d5c2f99e0dba11ecb1e81171463288e9,"""Does the Seattle International Center Fountain spray more than three streams of water?""",0,1,0
d5c2fa8e0dba11ecb1e81171463288e9,"""Are there both hilly areas and flat areas at Newark Earthworks?""",0,0,1
d5c2fb4c0dba11ecb1e81171463288e9,"""Do the cherry trees at Waterfront Park in Portland bloom with pink flowers year-round?""",0,0,1
d5c2fdae0dba11ecb1e81171463288e9,"""Are the Beatles surrounded by colorful lights and displays at the Mirage?""",1,0,0
d5c2ffac0dba11ecb1e81171463288e9,"""Are the natural trees and features as wild in Expedition Everest as it is in Disney's Animal Kingdom?""",0,0,1
d5c301be0dba11ecb1e81171463288e9,"""What accents cover the White House Christmas trees?""",1,1,1
d5c302040dba11ecb1e81171463288e9,"""Is there a bus stop near Milwaukee City Hall?""",1,0,0
d5c3022c0dba11ecb1e81171463288e9,"""What is the color of the roof of the Milwaukee City Hall?""",1,1,1
d5c303120dba11ecb1e81171463288e9,"""Are the windows in the German Room of the Cathedral of Learning the same as in the Hungarian Room?""",0,0,1
d5c303620dba11ecb1e81171463288e9,"""Is the Ferris wheel at California Adventure always lit up the same at night?""",1,0,0
d5c306460dba11ecb1e81171463288e9,"""What colors are found on both the sign for Burger King Restaurant in Sherman Oaks, California and the sign for John's Inc in Fresno?""",0,0,1
d5c309fc0dba11ecb1e81171463288e9,"""Do The Mirage and Treasure Island in Las Vegas both feature palm trees in front of them?""",0,1,0
d5c30a4c0dba11ecb1e81171463288e9,"""Does Cafe Wha? have a textured exterior wall?""",0,0,1
d5c30b140dba11ecb1e81171463288e9,"""Does the Hartford Memorial Church have multiple sets of steps in front?""",0,1,0
d5c30b8c0dba11ecb1e81171463288e9,"""What color are the decorations on the stair rail at Francisco City Hall?""",1,1,1
d5c30e2a0dba11ecb1e81171463288e9,"""Which fast food chains' logos feature their names in red?""",1,1,1
d5c30ede0dba11ecb1e81171463288e9,"""Are both The Mirage and the Holiday Inn in Las Vegas symmetrically shaped buildings?""",0,0,1
d5c30ff60dba11ecb1e81171463288e9,"""Do Carmichael Hall and Packard Hall both have more than three dormers on their roof?""",1,1,1
d5c310140dba11ecb1e81171463288e9,"""Does the Dana Laboratory have the same building material on its external façade as Packard Hall?""",1,0,0
