qid,question,origanswer,generatedanswer,correctness
700,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
701,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
702,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
703,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
704,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
705,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
706,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
707,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
708,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
709,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
710,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
711,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
712,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
713,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
714,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
715,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
716,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
717,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
718,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
719,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
720,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
721,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
722,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
723,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
724,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
725,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
726,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
727,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
728,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
729,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
730,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
731,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
732,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
733,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
734,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
735,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
736,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
737,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
738,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
739,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
740,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
741,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
742,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
743,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
744,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
745,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
746,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
747,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
748,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
749,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
750,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
751,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
752,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
753,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
754,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
755,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
756,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
757,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
758,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
759,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
760,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
761,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
762,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
763,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
764,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
765,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
766,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
767,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
768,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
769,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
770,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
771,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
772,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
773,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
774,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
775,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
776,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
777,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
778,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
779,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
780,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
781,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
782,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
783,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
784,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
785,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
786,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
787,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
788,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
789,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
790,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
791,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
792,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
793,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
794,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
795,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
796,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
797,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
798,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
799,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
800,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
801,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
802,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
803,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
804,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
805,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
806,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
807,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
808,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
809,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
810,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
811,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
812,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
813,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
814,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
815,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
816,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
817,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
818,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
819,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
820,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
821,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
822,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
823,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
824,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
825,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
826,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
827,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
828,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
829,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
830,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
831,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
832,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
833,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
834,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
835,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
836,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
837,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
838,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
839,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
840,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
841,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
842,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
843,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
844,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
845,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
846,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
847,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
848,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
849,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
850,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
851,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
852,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
853,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
854,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
855,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
856,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
857,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
858,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
859,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
860,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
861,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
862,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
863,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
864,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
865,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
866,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
867,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
868,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
869,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
870,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
871,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
872,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
873,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
874,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
875,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
876,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
877,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
878,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
879,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
880,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
881,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
882,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
883,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
884,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
885,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
886,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
887,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
888,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
889,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
890,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
891,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
892,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
893,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
894,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
895,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
896,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
897,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
898,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
899,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
900,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
901,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
902,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
903,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
904,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
905,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
906,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
907,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
908,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
909,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
910,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
911,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
912,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
913,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
914,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
915,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
916,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
917,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
918,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
919,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
920,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
921,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
922,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
923,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
924,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
925,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
926,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
927,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
928,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
929,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
930,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
931,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
932,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
933,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
934,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
935,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
936,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
937,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
938,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
939,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
940,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
941,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
942,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
943,State whether or not the information provided in the passage is true for the given image [0].,1,1,1
944,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
945,State whether or not the information provided in the passage is true for the given image [0].,0,1,0
946,State whether or not the information provided in the passage is true for the given image [0].,0,0,1
947,State whether or not the information provided in the passage is true for the given image [0].,1,0,0
